staid;metnostaid;souid;cn;elev;lon;lat;etrs_laea_x;etrs_laea_y;utm33_x;utm33_y;date;value;qcode;prid;dqc;sct;rep
18114;60640;218408;NO;2;7.2525;62.29667;4177875;4357788;98856;6931295;20200101;4.8;2;1;0;0.14;1.49269
18115;92750;218409;NO;6;22.14556;70.48639;4777209;5301199;765851;7835766;20200101;-0.8;2;1;0;0;2
18116;53480;218410;NO;960;7.20833;60.71917;4168197;4182855;75552;6756738;20200101;-1.2;2;1;0;0.08;1.49269
18117;32890;218411;NO;560;8.19917;59.49667;4218771;4045294;115358;6615062;20200101;-1.6;2;1;0;3.71;1.83925
18118;60945;218412;NO;15;6.21056;62.47028;4124761;4379547;47767;6957418;20200101;6.9;2;1;0;0.94;1.49269
18119;11450;218413;NO;143;11.23028;60.39417;4389021;4144326;292317;6701253;20200101;1.6;2;1;0;0.07;2
18120;29950;218414;NO;15;10.14806;58.96889;4329534;3985339;221150;6546714;20200101;6;2;1;0;0.54;1.98956
18121;67560;218415;NO;127;10.56056;62.97639;4349564;4430526;275081;6990726;20200101;1.1;2;1;0;3.73;1.49269
18122;32220;218416;NO;1102;8.98333;59.50194;4263290;4044998;159677;6611364;20200101;-2.5;2;1;0;0.03;1.881
18123;90510;218417;NO;3;19.00639;69.65056;4673770;5191720;655391;7732001;20200101;-1.5;2;1;0;0.7;1.8142
18124;27330;218418;NO;33;10.29806;59.29389;4338021;4021495;232312;6582229;20200101;3.4;2;1;0;1.69;1.56367
18125;49087;218419;NO;1390;6.42944;60.21778;4122631;4129134;26001;6706520;20200101;-4.3;2;1;0;0.75;1.49269
18126;27420;218420;NO;32;10.39806;59.12056;4343845;4002255;236667;6562560;20200101;4.7;2;1;0;0.07;1.51775
18127;57000;218421;NO;321;5.76;61.39083;4093766;4261263;7563;6841291;20200101;2.5;2;1;0;0.73;1.49269
18128;68125;218422;NO;156;10.34944;63.42194;4338542;4479872;267997;7041030;20200101;3;2;1;0;0.02;1.49269
18129;98360;218423;NO;152;29.7;70.60278;5049260;5379218;1040204;7898901;20200101;-5.4;2;1;0;0.28;1.49269
18130;30255;218424;NO;100;9.66;59.09083;4301470;3998934;194223;6562406;20200101;4.3;2;1;0;2.4;1.80167
18131;91380;218425;NO;20;20.28194;69.3875;4728141;5170079;707303;7706523;20200101;-2.3;2;1;0;0.31;2
18132;44610;218426;NO;21;5.41194;59.07056;4057517;4005130;-48510;6587418;20200101;6.6;2;1;0;0.17;1.49269
18133;63630;218427;NO;1550;9.39167;62.63528;4289649;4392705;212651;6957458;20200101;-5.9;2;1;0;0.52;1.49269
18134;40510;218428;NO;1105;6.88167;59.33333;4143186;4029744;38844;6605344;20200101;-3.1;2;1;0;0.08;1.49269
18135;91120;218429;NO;670;20.15167;69.55944;4719912;5188050;700586;7725202;20200101;-5.9;2;1;0;0.32;2
18136;50570;218430;NO;175;5.33556;60.40389;4063388;4153300;-31175;6735484;20200101;3.8;2;1;0;0;1.49269
18137;27010;218431;NO;193;10.14583;59.71306;4329228;4068058;227065;6629448;20200101;-0.6;2;1;0;1.51;2
18139;51530;218433;NO;54;6.42639;60.625;4124876;4174331;31745;6751634;20200101;3.6;2;1;0;0.09;1.49269
18140;85040;218434;NO;8;15.94306;68.36806;4567824;5037748;538796;7584197;20200101;1.2;2;1;0;0.28;1.68476
18141;50175;218435;NO;32;5.20389;60.01667;4053055;4110853;-44789;6693755;20200101;6.1;2;1;0;0.26;1.49269
18142;58860;218436;NO;1020;6.10639;61.89028;4115568;4315564;33551;6893982;20200101;-2.1;2;1;0;0.02;1.49269
18146;39750;218437;NO;207;7.80306;58.68639;4193374;3955890;83272;6527538;20200101;4.1;2;1;0;0.5;1.73069
18147;63705;218438;NO;604;9.66667;62.60417;4303804;4389158;226430;6952804;20200101;1.4;2;1;0;0.04;1.49269
18148;90100;218439;NO;124;18.67694;69.41389;4664622;5164189;644213;7704848;20200101;-2;2;1;0;0.01;1.92693
18149;35210;218440;NO;32;9.02639;58.87;4264724;3974721;155801;6540957;20200101;2.2;2;1;0;5.9;1.51357
18150;27270;218441;NO;3;10.43083;59.27806;4345615;4019774;239742;6579943;20200101;4.6;2;1;0;0.04;1.56785
18152;46930;218443;NO;20;5.72056;59.49278;4078180;4050881;-24368;6631631;20200101;4.3;2;1;0;0.78;1.49269
18153;62290;218444;NO;5;7.2275;62.74139;4178658;4407150;103534;6980733;20200101;6.6;2;1;0;0.38;1.49269
18154;38730;218445;NO;162;8.41667;58.60056;4228790;3945402;117787;6514350;20200101;3.2;2;1;0;0.7;1.66806
18155;26950;218446;NO;4;10.40444;59.60278;4343892;4055858;240740;6616150;20200101;4.1;2;1;0;0;2
18156;68050;218447;NO;13;10.44278;63.44278;4343212;4482209;272812;7043012;20200101;4.5;2;1;0;0;1.49269
18157;13160;218448;NO;1030;10.12778;61.46444;4327837;4262617;240508;6824222;20200101;-1.9;2;1;0;0.05;2
18161;79220;218450;NO;5;13.90389;66.23444;4497928;4796318;450710;7346474;20200101;2;2;1;0;0.62;1.49269
18162;31400;218451;NO;1008;8.69778;59.86556;4247863;4085668;147405;6653235;20200101;-1.4;2;1;0;0.34;1.88518
18164;18920;218452;NO;177;10.67083;59.95694;4358577;4095331;258330;6654525;20200101;1.9;2;1;0;1.39;2
18165;94230;218453;NO;18;22.81778;70.41056;4803857;5297608;791832;7830451;20200101;-0.9;2;1;0;0.09;2
18166;61420;218454;NO;67;7.83556;62.44556;4208779;4373244;130790;6944321;20200101;4.2;2;1;0;0;1.49269
18167;17000;218455;NO;10;10.82889;59.15139;4368529;4005896;261513;6564367;20200101;5.3;2;1;0;0.18;2
18168;26630;218456;NO;13;9.87278;59.73194;4313826;4070155;211895;6632704;20200101;3.6;2;1;0;2.07;2
18170;80102;218457;NO;10;12.61056;66.37056;4438733;4808615;393148;7363256;20200101;4.3;2;1;0;0.01;1.49269
18171;4200;218458;NO;108;11.03806;59.97056;4379122;4097091;278904;6654754;20200101;1.3;2;1;0;0.24;2
18172;34130;218459;NO;3;9.57417;58.85639;4296376;3972897;187194;6536752;20200101;5.8;2;1;0;0.69;1.78079
18173;89980;218460;NO;230;19.62778;69.09333;4707497;5134219;684150;7671721;20200101;-3.6;2;1;0;1.2;2
18174;65451;218461;NO;13;9.1125;63.51833;4276595;4490798;207394;7056815;20200101;5.5;2;1;0;0.05;1.49269
18175;92860;218462;NO;560;22.34139;70.17278;4791413;5268570;777323;7801883;20200101;-5.7;2;1;0;0.44;2
18176;48120;218463;NO;49;5.34056;59.79306;4058957;4085544;-40867;6667907;20200101;5.5;2;1;0;0.03;1.49269
18177;79764;218464;NO;251;14.95389;66.49917;4543140;4828557;497948;7375551;20200101;-0.4;2;1;0;0.06;2
18178;64700;218465;NO;405;8.77528;62.72167;4258065;4402702;182068;6969950;20200101;3;2;1;0;1.3;1.49269
18180;68860;218466;NO;127;10.45333;63.41056;4343766;4478639;273083;7039391;20200101;3.5;2;1;0;0.12;1.49269
18183;65310;218467;NO;5;7.95306;63.51833;4218597;4492012;149931;7062646;20200101;6.9;2;1;0;0.39;1.49269
18184;52310;218468;NO;125;5.97306;60.85583;4101573;4201269;10631;6780502;20200101;3.7;2;1;0;0.08;1.49269
18185;40880;218469;NO;841;7.38944;59.57667;4173169;4055607;70707;6628907;20200101;-1;2;1;0;0.05;1.49269
18186;21680;218470;NO;542;10.03556;60.93417;4322934;4203722;231116;6765646;20200101;0.2;2;1;0;1.06;2
18188;92650;218472;NO;27;22.07056;70.23667;4779837;5273652;766306;7807754;20200101;-1.3;2;1;0;0.01;2
18189;25110;218473;NO;604;8.59306;60.85444;4244290;4195630;152273;6763581;20200101;2;2;1;0;0.04;1.85595
18190;93000;218474;NO;438;22.44278;70.60667;4785537;5316216;775221;7850420;20200101;-4.9;2;1;0;2.13;2
18191;10800;218475;NO;747;11.81528;62.67917;4414405;4398645;336966;6953871;20200101;-1.9;2;1;0;0.19;1.49269
18193;90560;218477;NO;63;18.87694;69.69889;4667967;5196340;650034;7737058;20200101;-1.6;2;1;0;0.12;1.80585
18194;16560;218478;NO;638;9.11444;62.07167;4274521;4330315;192759;6896124;20200101;1.7;2;1;0;0.06;1.96451
18195;27120;218479;NO;70;10.38444;59.42806;4342870;4036432;238261;6596802;20200101;3.9;2;1;0;0.03;1.87265
18196;50070;218480;NO;49;6.28056;60.36306;4115264;4145680;19941;6723686;20200101;5.1;2;1;0;0.06;1.49269
18197;43350;218481;NO;49;5.87167;58.43528;4079597;3932990;-31980;6513399;20200101;6.5;2;1;0;1.26;1.49269
18198;91430;218482;NO;502;20.57917;69.22333;4742896;5153988;720608;7689317;20200101;-5.4;2;1;0;1.76;2
18199;9580;218483;NO;482;10.73167;62.26917;4359159;4352141;278527;6911473;20200101;0.3;2;1;0;1.13;2
18200;60190;218484;NO;1050;6.84889;62.30639;4156917;4359747;78173;6934945;20200101;-2;2;1;0;0.12;1.49269
18201;99370;218485;NO;89;29.89778;69.72556;5087331;5288958;1071183;7805416;20200101;-6;2;1;0;6.8;1.70564
18204;77425;218487;NO;319;13.36667;65.16583;4479854;4676911;423462;7227927;20200101;0.5;2;1;0;0.02;1.49269
18205;51990;218488;NO;700;6.47306;60.86556;4128846;4200893;37768;6777938;20200101;-0.1;2;1;0;0.06;1.49269
18206;15262;218489;NO;1844;8.36833;61.67389;4234275;4286869;149376;6855743;20200101;-6.4;2;1;0;0.35;2
18207;69380;218490;NO;169;11.72778;63.41139;4407755;4479726;336644;7035599;20200101;3.1;2;1;0;0.35;1.49269
18208;15890;218491;NO;872;7.66333;62.01583;4198160;4325862;116514;6897669;20200101;-0.7;2;1;0;0;1.49269
18209;4460;218492;NO;170;10.82889;60.11694;4367210;4113203;268270;6671753;20200101;-1.8;2;1;0;7.16;2
18210;66150;218493;NO;4;9.84917;63.31528;4313401;4468008;242122;7031084;20200101;4.6;2;1;0;0.13;1.49269
18211;180;218494;NO;360;12.27167;61.29417;4443174;4245668;353832;6798607;20200101;-2;2;1;0;0.3;2
18214;90760;218495;NO;57;20.11417;70.10417;4708588;5247170;694041;7785639;20200101;-1.2;2;1;0;0.22;2
18215;18815;218496;NO;15;10.68278;59.905;4359304;4089565;258619;6648705;20200101;-0.1;2;1;0;6.12;2
18216;76450;218497;NO;4;11.85583;65.70167;4406870;4733539;355680;7290268;20200101;4.9;2;1;0;0;1.49269
18217;54110;218498;NO;2;7.5025;61.10306;4185888;4224867;96423;6797432;20200101;4.1;2;1;0;0.51;1.49269
18218;46430;218499;NO;1010;6.73306;59.83139;4137398;4085427;37344;6661566;20200101;-2;2;1;0;0;1.49269
18219;55420;218500;NO;243;7.27639;61.65167;4176163;4286195;91530;6859660;20200101;3.2;2;1;0;0.48;1.49269
18220;42940;218501;NO;560;6.90944;58.92306;4142690;3984105;34869;6559683;20200101;1.2;2;1;0;0.16;1.50939
18221;7950;218502;NO;255;11.37444;61.18444;4395182;4232240;305116;6788737;20200101;-3.8;2;1;0;2.57;2
18222;57340;218503;NO;980;6.09583;61.45694;4112173;4267555;26387;6846109;20200101;-1.9;2;1;0;0.08;1.49269
18223;91729;218504;NO;850;20.43083;70.075;4721158;5245815;706319;7783438;20200101;-7.3;2;1;0;0.23;2
18224;18315;218505;NO;37;10.76194;59.91889;4363728;4091154;263140;6649963;20200101;3;2;1;0;3.21;2
18225;62295;218506;NO;258;7.20889;62.75583;4177771;4408789;102782;6982449;20200101;3.6;2;1;0;0.06;1.49269
18226;50865;218507;NO;345;5.54167;60.38278;4074597;4150226;-20239;6731498;20200101;2.7;2;1;0;0.07;1.49269
18228;82410;218509;NO;24;13.89556;67.40444;4489562;4925442;452647;7476889;20200101;3.3;2;1;0;0.68;1.49269
18230;33890;218510;NO;821;7.36528;59.76583;4172622;4076668;71775;6650038;20200101;-0.1;2;1;0;0.63;1.49269
18231;64870;218511;NO;410;9.08778;63.04917;4274629;4438786;201348;7004820;20200101;1.3;2;1;0;0.99;1.49269
18232;59110;218512;NO;75;4.98583;62.03389;4057761;4335202;-22430;6918428;20200101;6.6;2;1;0;0.27;1.49269
18233;71850;218513;NO;16;9.40528;64.17278;4291909;4563188;228309;7128220;20200101;6.5;2;1;0;0.06;1.49269
18234;23420;218514;NO;358;9.22389;60.97833;4278842;4208859;187662;6774158;20200101;3.8;2;1;0;1.01;2
18235;87120;218515;NO;436;16.00306;69.24139;4560977;5133927;539675;7681603;20200101;-3.1;2;1;0;0.08;1.49269
18236;98580;218516;NO;12;31.04389;70.35417;5106400;5368009;1095894;7884578;20200101;-4.2;2;1;0;1;2
18238;81650;218518;NO;39;15.31556;66.93667;4555250;4877987;513795;7424355;20200101;-0.6;2;1;0;2.38;1.97704
18239;85840;218519;NO;4;12.72278;67.65278;4437661;4950427;403394;7505929;20200101;3.5;2;1;0;0.02;1.49269
18240;61060;218520;NO;43;6.75528;62.65083;4153935;4398151;78249;6973706;20200101;6.7;2;1;0;0.95;1.49269
18241;20301;218521;NO;140;10.24778;60.16639;4334794;4118451;236417;6679432;20200101;3.5;2;1;0;1.2;2
18242;95350;218522;NO;5;24.99;70.06;4893621;5276576;878753;7803701;20200101;-3.2;2;1;0;0.16;2
18244;82000;218523;NO;7;15.48556;67.16556;4560519;4903790;521027;7449918;20200101;1.3;2;1;0;0.02;2
18245;55820;218524;NO;3;6.76417;61.42306;4147705;4261987;61318;6837668;20200101;3.9;2;1;0;1.39;1.49269
18246;76240;218525;NO;302;11.99278;65.22;4414869;4680414;359399;7236325;20200101;2.8;2;1;0;5.05;1.49269
18249;25630;218528;NO;772;8.19444;60.53;4221587;4160093;126944;6729761;20200101;0.5;2;1;0;0.03;1.49269
18250;14200;218529;NO;599;9.15417;61.72444;4276111;4291748;191345;6857368;20200101;3.2;2;1;0;0.89;1.91023
18251;89940;218530;NO;204;19.70167;68.78167;4715817;5100611;689746;7637280;20200101;-6.1;2;1;0;2.2;2
18252;62980;218531;NO;990;7.925;62.93;4215117;4426830;141311;6997545;20200101;-1.9;2;1;0;0.52;1.49269
18253;99540;218532;NO;56;29.24389;69.14667;5082661;5220523;1061504;7736364;20200101;-9.4;2;1;0;1.52;2
18254;84880;218533;NO;365;17.96583;68.39917;4651004;5049625;621807;7590301;20200101;-2.5;2;1;0;0.2;2
18255;9310;218534;NO;1012;9.54194;62.22056;4297073;4346626;216434;6910713;20200101;-1.5;2;1;0;0.01;1.8643
18256;27460;218535;NO;5;10.41028;59.21694;4344482;4012974;238104;6573228;20200101;4.4;2;1;0;0.15;1.5929
18257;55928;218536;NO;15;6.52833;61.20278;4133808;4238154;45619;6814891;20200101;5.4;2;1;0;0.37;1.49269
18259;27400;218537;NO;2;10.45583;59.23667;4347075;4015182;240851;6575243;20200101;4.5;2;1;0;0;1.60125
18261;77490;218538;NO;940;13.44806;65.31417;4482805;4693503;427682;7244359;20200101;-3;2;1;0;2.22;1.49269
18262;86740;218539;NO;8;14.43306;68.60667;4503354;5059305;476921;7610611;20200101;2.2;2;1;0;0.8;1.49269
18263;57770;218540;NO;26;4.68167;61.57167;4037700;4285199;-46389;6869902;20200101;7.4;2;1;0;1.62;1.49269
18265;85080;218541;NO;6;15.87667;68.51694;4563522;5053882;535829;7600756;20200101;-0.1;2;1;0;0.35;1.57203
18266;78800;218542;NO;406;14.19417;65.82556;4514051;4751926;463177;7300702;20200101;0;2;1;0;0.59;1.49269
18267;17280;218543;NO;14;10.57806;59.43528;4353877;4037309;249283;6596859;20200101;5.3;2;1;0;0.4;1.70146
18268;49085;218544;NO;1212;6.43444;60.22639;4122960;4130076;26401;6707438;20200101;-3.4;2;1;0;0;1.49269
18271;5590;218547;NO;148;12.00667;60.19028;4432613;4122661;334037;6676365;20200101;1.2;2;1;0;0.11;2
18272;92500;218548;NO;915;21.72194;70.12278;4769137;5258998;754625;7793631;20200101;-8.1;2;1;0;0.51;2
18273;75220;218549;NO;4;11.14056;64.83472;4375491;4636850;316966;7195617;20200101;5.1;2;1;0;0.06;1.49269
18274;87772;218550;NO;1095;16.36056;68.58639;4582642;5063284;555432;7608857;20200101;-8;2;1;0;0.12;1.73486
18275;67280;218551;NO;299;10.17889;62.95333;4330123;4427866;255578;6989556;20200101;1.3;2;1;0;0.09;1.49269
18277;17980;218553;NO;92;10.82333;59.84278;4367274;4082734;266033;6641280;20200101;-1.1;2;1;0;6.3;1.98539
18279;77230;218554;NO;72;13.21806;65.78417;4469398;4744957;418449;7297010;20200101;2.7;2;1;0;0.07;1.49269
18280;89010;218555;NO;982;18.12889;69.28944;4644850;5147915;623444;7689791;20200101;-8.1;2;1;0;0;1.96033
18281;25830;218556;NO;1210;7.52667;60.59389;4185097;4168298;91252;6740826;20200101;-3.8;2;1;0;0.11;1.49269
18282;79700;218557;NO;110;14.53;66.39583;4524983;4815854;479000;7364111;20200101;0.3;2;1;0;0.12;1.52192
18283;63820;218558;NO;680;9.58278;62.44694;4299365;4371736;220664;6935692;20200101;2.1;2;1;0;1.14;1.67641
18284;27403;218559;NO;1;10.45417;59.20806;4347000;4012001;240538;6572068;20200101;5;2;1;0;0.24;1.5595
18285;41175;218560;NO;280;7.43889;58.27694;4170519;3911095;57102;6484458;20200101;2.5;2;1;0;0.02;1.94363
18286;49420;218561;NO;470;6.62917;60.12806;4133217;4118632;35737;6695159;20200101;1.8;2;1;0;0.04;1.49269
18287;60850;218562;NO;1;6.4325;62.43167;4136010;4374667;58565;6951605;20200101;6.5;2;1;0;0.12;1.49269
18289;60240;218564;NO;900;6.99306;62.19083;4163832;4346605;84012;6921209;20200101;-1.5;2;1;0;0.18;1.49269
18290;84500;218565;NO;200;17.66167;68.43167;4638025;5051761;609166;7593351;20200101;-0.7;2;1;0;1.14;1.93528
18291;91130;218566;NO;710;20.09389;69.55889;4717671;5187655;698346;7724951;20200101;-6.4;2;1;0;0.05;2
18292;2650;218567;NO;128;11.58;59.91167;4409615;4091108;308789;6646514;20200101;0.1;2;1;0;0.31;2
18293;36330;218568;NO;134;8.70278;58.51556;4245270;3935616;133478;6503314;20200101;4.5;2;1;0;0.68;1.77244
18295;87640;218569;NO;45;16.53694;68.80278;4587357;5087726;562014;7633147;20200101;-0.8;2;1;0;0.38;1.69729
18296;80705;218570;NO;520;13.94806;66.8275;4495833;4861910;453810;7412540;20200101;-0.9;2;1;0;0.7;1.49269
18297;90110;218571;NO;740;18.62056;69.42278;4662266;5164880;641945;7705705;20200101;-6.5;2;1;0;0.06;1.93111
18298;28922;218572;NO;275;9.14667;60.04333;4273323;4105040;174227;6670673;20200101;2.1;2;1;0;1.29;2
18299;45870;218573;NO;30;6.03639;59.16;4093912;4012904;-11591;6592335;20200101;5.7;2;1;0;0.13;1.49269
18300;3720;218574;NO;87;11.09583;59.58694;4383050;4054512;279609;6611891;20200101;2;2;1;0;0;2
18301;47350;218575;NO;25;5.07806;59.43806;4041345;4047173;-61413;6630848;20200101;6.9;2;1;0;0.6;1.49269
18302;18210;218576;NO;100;10.80389;59.92306;4366074;4091643;265512;6650277;20200101;1.8;2;1;0;0.87;2
18303;27433;218577;NO;1;10.36556;59.17417;4341948;4008205;235224;6568649;20200101;4.9;2;1;0;0.05;1.49269
18304;81775;218578;NO;520;15.46278;66.74333;4563572;4857185;520391;7402844;20200101;-1.6;2;1;0;0.31;2
18307;27406;218581;NO;2;10.42389;59.16889;4345294;4007637;238513;6567832;20200101;4.4;2;1;0;0.22;1.49269
18309;68120;218583;NO;135;10.35944;63.36278;4339080;4473314;268018;7034414;20200101;3.1;2;1;0;0.02;1.49269
18311;53101;218585;NO;49;6.64528;61.1725;4139938;4234491;51436;6810727;20200101;6.1;2;1;0;0.66;1.49269
18312;90720;218586;NO;26;18.69389;69.99028;4656318;5227260;640991;7769061;20200101;-0.2;2;1;0;0.21;1.90188
18314;78360;218588;NO;126;13.58667;66.13167;4484210;4784188;436189;7335306;20200101;1.8;2;1;0;0.03;1.49269
18315;9160;218589;NO;694;9.99444;62.12806;4320709;4336282;239111;6898529;20200101;1;2;1;0;0.67;2
18316;6020;218590;NO;185;12.0125;60.61417;4431522;4169747;336501;6723528;20200101;1.4;2;1;0;1.65;2
18317;84900;218591;NO;512;18.07667;68.43194;4655101;5053751;626174;7594175;20200101;-4.1;2;1;0;0.07;2
18318;61340;218592;NO;4;7.67167;62.56417;4200752;4386670;123871;6958422;20200101;4.8;2;1;0;0.38;1.49269
18319;26996;218593;NO;437;10.10528;59.64694;4326951;4060706;224244;6622267;20200101;0.7;2;1;0;0.57;1.73904
18320;26350;218594;NO;143;9.43889;60.13556;4289735;4115125;191329;6679514;20200101;0.1;2;1;0;3.6;2
18321;58900;218595;NO;208;6.55833;61.91556;4139535;4317126;57522;6893607;20200101;2.9;2;1;0;0.04;1.49269
18322;25112;218596;NO;807;8.5175;60.87056;4240211;4197503;148359;6765773;20200101;1.2;2;1;0;0.55;1.79332
18323;82720;218597;NO;665;15.82806;67.33333;4573714;4923485;535609;7468777;20200101;-3.4;2;1;0;0.05;2
18324;13655;218598;NO;928;9.40194;61.53056;4289066;4270087;202546;6834674;20200101;0;2;1;0;0.26;2
18353;82310;218599;NO;5;14.43056;67.30806;4513428;4916206;475486;7465834;20200101;2.5;2;1;0;0.01;1.49269
18364;80707;218600;NO;930;13.90667;66.83028;4493983;4862113;451998;7412881;20200101;-3.4;2;1;0;0.05;1.49269
18369;13750;218601;NO;1088;8.89417;61.41806;4261746;4257924;174445;6824608;20200101;-0.4;2;1;0;1.66;1.76827
18377;8780;218602;NO;780;10.00028;62.01028;4321015;4323209;238402;6885413;20200101;2;2;1;0;2.41;2
18394;68230;218603;NO;84;10.42278;63.39833;4342240;4477274;271463;7038140;20200101;3.4;2;1;0;0.15;1.49269
18499;51440;218605;NO;17;6.11056;60.64667;4107702;4177648;14894;6756331;20200101;2.9;2;1;0;3.23;1.49269
18510;25541;218606;NO;992;8.00389;60.68083;4211599;4177125;118314;6747593;20200101;-1.3;2;1;0;0;1.49269
18584;37150;218607;NO;570;8.65333;59.05194;4243565;3995296;136270;6563140;20200101;0.3;2;1;0;0.09;1.6263
18586;26500;218608;NO;64;9.97278;59.92028;4319473;4091079;219098;6653207;20200101;1.1;2;1;0;0.54;2
18588;26590;218609;NO;4;10.23083;59.74417;4334011;4071528;232088;6632560;20200101;2.4;2;1;0;0.03;2
18628;26790;218610;NO;4;10.0275;59.74944;4322550;4072094;220724;6633986;20200101;1.8;2;1;0;0.22;2
18646;29350;218612;NO;648;8.70556;60.255;4249134;4128929;151972;6696434;20200101;1;2;1;0;0.03;1.60543
18649;31970;218613;NO;1804;8.65583;59.84944;4245472;4083922;144891;6651671;20200101;-7;2;1;0;0.75;2
18659;80615;218614;NO;1362;13.92944;66.64306;4496279;4841503;452640;7391996;20200101;-6.5;2;1;0;0.01;1.49269
18665;26802;218615;NO;166;10.02556;59.73278;4322441;4070242;220476;6632142;20200101;1.9;2;1;0;2.43;2
18670;29900;218616;NO;1250;7.56917;60.37778;4186559;4144221;90849;6716597;20200101;-3.8;2;1;0;0.28;1.49269
18692;71000;218617;NO;6;11.44917;64.02167;4392257;4547054;326524;7104263;20200101;3.5;2;1;0;1.09;1.49269
18807;26810;218686;NO;7;9.91556;59.76889;4316244;4074257;214611;6636625;20200101;2.2;2;1;0;0.03;2
20066;33950;218996;NO;990;7.21417;59.81167;4164328;4082083;63925;6656107;20200101;-1.8;2;1;0;0.01;1.49269
21780;18020;219019;NO;135;10.8185;59.8775;4366955;4086590;266007;6645159;20200101;1.3;2;1;0;1.55;2
21783;18270;219020;NO;200;10.9185;59.9683;4372432;4096748;272222;6654909;20200101;-0.9;2;1;0;1.42;2
21784;18420;219021;NO;136;10.7903;59.946;4365283;4094184;264916;6652878;20200101;1.5;2;1;0;0.58;2
21790;18701;219022;NO;94;10.7202;59.9423;4361359;4093731;260978;6652717;20200101;0.9;2;1;0;0.36;2
21797;18980;219023;NO;23;10.635;59.9185;4356610;4091040;256049;6650382;20200101;1.9;2;1;0;0;2
21800;44640;219025;NO;72;5.7278;58.9563;4074830;3991320;-32287;6572211;20200101;5.3;2;1;0;0.04;1.49269
21802;44730;219026;NO;19;5.7592;58.8662;4076012;3981211;-31881;6561990;20200101;5.2;2;1;0;0.54;1.49269
21805;45350;219027;NO;5;6.6467;59.0552;4128269;3999467;21656;6576186;20200101;5.6;2;1;0;0.18;1.49269
21809;44190;219028;NO;92;5.7262;58.7345;4073188;3966707;-35809;6547679;20200101;4.5;2;1;0;0.52;1.49269
21821;46610;219030;NO;5;6.3499;59.6479;4114781;4066108;13311;6643994;20200101;4.5;2;1;0;0.13;1.49269
21824;47260;219031;NO;24;5.2115;59.3445;4048177;4036278;-55435;6619380;20200101;6.9;2;1;0;0.74;1.49269
21827;47300;219032;NO;55;4.8723;59.3065;4028569;4033412;-75231;6618073;20200101;6.5;2;1;0;0.15;1.49269
21829;64300;219033;NO;5;7.7027;63.1257;4204541;4448880;132553;7020507;20200101;6.6;2;1;0;0.25;1.49269
21834;60800;219034;NO;5;6.8167;62.4775;4156162;4378792;78929;6954108;20200101;6.2;2;1;0;0.29;1.49269
21836;60890;219036;NO;33;6.4013;62.4654;4134599;4378488;57465;6955553;20200101;4.7;2;1;0;3.11;1.49269
21841;62480;219038;NO;20;6.5378;62.8585;4143965;4421697;70212;6998140;20200101;6.8;2;1;0;0.36;1.49269
21849;60500;219041;NO;11;7.4218;62.2305;4186402;4350116;106728;6922919;20200101;3.4;2;1;0;1.64;1.49269
21851;60650;219042;NO;34;7.2173;62.288;4176002;4356899;96923;6930553;20200101;5;2;1;0;1.3;1.49269
21864;63420;219043;NO;6;8.5473;62.6785;4246246;4398137;169970;6966305;20200101;5.8;2;1;0;0.89;1.49269
21879;82290;219047;NO;11;14.3637;67.267;4510844;4911494;472561;7461286;20200101;2.2;2;1;0;0.05;1.49269
21888;76750;219049;NO;17;12.4783;65.9635;4434531;4763393;385410;7318145;20200101;4.4;2;1;0;0.14;1.49269
21897;80200;219050;NO;115;13.1848;66.3892;4464508;4811755;418881;7364470;20200101;2.9;2;1;0;0.28;1.49269
21905;80700;219051;NO;39;13.9793;66.8102;4497335;4860080;455150;7410589;20200101;2.5;2;1;0;0.01;1.49269
21926;86070;219053;NO;940;13.5725;68.2212;4470442;5014766;440898;7568210;20200101;-3.6;2;1;0;1.01;1.49269
21928;85380;219054;NO;14;14.6485;68.1535;4515939;5009990;485403;7560020;20200101;2.1;2;1;0;0.72;1.68894
21944;87110;219055;NO;10;16.1312;69.3073;4565362;5141616;544607;7689040;20200101;0.5;2;1;0;0.05;1.54697
21950;17150;219056;NO;40;10.798;59.3742;4366466;4030642;261313;6589257;20200101;4.6;2;1;0;0.11;1.98121
21954;3190;219057;NO;57;11.1128;59.2852;4384563;4020991;278602;6578270;20200101;3.8;2;1;0;0.25;2
21972;17050;219061;NO;12;10.8145;59.3188;4367480;4024495;261862;6583037;20200101;4.1;2;1;0;0.46;1.92276
21976;17870;219062;NO;120;10.8107;59.6703;4366794;4063559;264113;6622143;20200101;2.3;2;1;0;0.57;2
22021;12290;219065;NO;141;11.095;60.8002;4380803;4189304;287556;6746856;20200101;-0.9;2;1;0;1.95;2
22028;12550;219066;NO;128;10.8055;60.7733;4365029;4186104;271629;6744837;20200101;3;2;1;0;1.74;2
22031;5350;219067;NO;147;11.558;60.3883;4407152;4144031;310326;6699612;20200101;1.9;2;1;0;0;2
22048;66860;219069;NO;545;10.2738;62.5843;4335134;4386941;257367;6948165;20200101;0.6;2;1;0;0.01;1.49269
22049;66890;219070;NO;900;10.5583;62.5775;4349827;4386273;271903;6946370;20200101;-2;2;1;0;0.38;1.49269
22050;66990;219071;NO;860;10.1677;62.5;4329681;4377569;251224;6939196;20200101;-0.9;2;1;0;0.05;1.77662
