staid;metnostaid;souid;cn;elev;lon;lat;etrs_laea_x;etrs_laea_y;utm33_x;utm33_y;date;value;qcode;prid;dqc;sct;rep
15248;NA;188345;DE;4;10.43056;53.91;4349300;3422626;199927;5983186;20200101;0;0;1;0;0;1
15303;NA;188455;DE;1;9.48167;53.58806;4286671;3386837;134881;5951859;20200101;0;0;1;0;0;1
15387;NA;188623;DE;1;13.06139;54.29639;4520304;3469759;373837;6018232;20200101;0;0;1;0;0;1
15389;NA;188627;DE;6;13.73778;53.51667;4568840;3385159;416308;5930489;20200101;0;0;1;0;0;1
15405;NA;188659;DE;2;12.27639;52.88806;4474204;3311217;316764;5863292;20200101;0;0;1;0;0;1
15415;NA;188679;DE;0;8.91889;54.21;4250450;3456454;103631;6023976;20200101;0;0;1;0;0;1
15455;NA;188759;DE;4;14.33;53.225;4610015;3354936;455270;5897510;20200101;0;0;1;0;0;1
15473;NA;188795;DE;6;13.50167;53.12917;4555301;3341299;399750;5887688;20200101;0;0;1;0;0;1
15482;NA;188813;DE;5;10.78778;53.00028;4373891;3321592;217388;5880604;20200101;0;0;1;0;0;1
15509;NA;188867;DE;2;9.55556;54.16917;4291967;3451472;144736;6016046;20200101;0;0;1;0;0;1
15510;NA;188869;DE;5;10.36556;53.68917;4345153;3398027;194055;5958919;20200101;0;0;1;0;0;1
15516;NA;188881;DE;1;14.01444;53.6375;4586410;3399569;434838;5943642;20200101;0;0;1;0;0;1
15578;NA;189005;DE;0;13.17806;54.43444;4527206;3485437;381826;6033389;20200101;0;0;1;0;0;1
15594;NA;189037;DE;0;13.92917;53.87694;4579314;3425872;429602;5970362;20200101;0;0;1;0;0;1
15609;NA;189067;DE;5;12.87167;53.56667;4511228;3388102;359053;5937417;20200101;0;0;1;0;0;1
15614;NA;189077;DE;4;12.3175;53.01667;4476509;3325610;320064;5877490;20200101;0;0;1;0;0;1
15695;NA;189239;DE;5;11.87083;53.24;4445899;3349591;291196;5903539;20200101;0;0;1;0;0;1
15710;NA;189269;DE;3;12.53833;53.97;4487564;3432139;338538;5982990;20200101;0;0;1;0;0;1
15752;NA;189353;DE;1;9.6725;53.60417;4299318;3388556;147631;5952685;20200101;0;0;1;0;0;1
15842;NA;189533;DE;7;12.96889;53.29417;4518919;3358059;364628;5906919;20200101;0;0;1;0;0;1
15905;NA;189659;DE;0;9.36806;53.92667;4279480;3424577;130363;5990066;20200101;0;0;1;0;0;1
15924;NA;189697;DE;0;10.205;53.34667;4334654;3359871;180896;5921559;20200101;0;0;1;0;0;1
15980;NA;189809;DE;2;13.7675;54.0475;4567695;3444265;419304;5989509;20200101;0;0;1;0;0;1
16005;NA;189859;DE;7;12.41556;53.24556;4482231;3351283;327559;5902704;20200101;0;0;1;0;0;1
16018;NA;189885;DE;0;14.21694;52.76028;4605505;3302853;447159;5845891;20200101;0;0;1;0;0;1
16039;NA;189927;DE;1;13.75194;53.97556;4567099;3436215;418145;5981523;20200101;0;0;1;0;0;1
16042;NA;189933;DE;8;10.88306;53.07028;4380192;3329455;224225;5888014;20200101;0;0;1;0;0;1
16056;NA;189961;DE;0;12.68333;54.43167;4495137;3483827;349732;6034023;20200101;0;0;1;0;0;1
16067;NA;189983;DE;0;13.35389;54.25889;4539528;3466435;392773;6013577;20200101;0;0;1;0;0;1
16084;NA;190017;DE;1;11.11639;53.13917;4395712;3337335;240264;5894799;20200101;0;0;1;0;0;1
16087;NA;190023;DE;2;13.53667;53.65556;4554754;3399930;403292;5946195;20200101;0;0;1;0;0;1
16098;NA;190045;DE;4;13.98056;53.35667;4585907;3368234;432151;5912432;20200101;0;0;1;0;0;1
16159;NA;190167;DE;5;13.01556;53.52528;4520947;3383886;368453;5932538;20200101;0;0;1;0;0;1
16160;NA;190169;DE;3;11.00139;53.50306;4387452;3377714;234844;5935677;20200101;0;0;1;0;0;1
16161;NA;190171;DE;1;14.24167;53.04417;4605313;3334495;449160;5877453;20200101;0;0;1;0;0;1
16186;NA;190221;DE;3;11.56167;53.28167;4425162;3353739;270796;5909120;20200101;0;0;1;0;0;1
16208;NA;190265;DE;1;9.83056;53.90028;4309860;3421473;160477;5984817;20200101;0;0;1;0;0;1
16261;NA;190371;DE;2;13.21;53.87528;4532083;3423356;382322;5971130;20200101;0;0;1;0;0;1
16286;NA;190421;DE;4;11.90639;54.02167;4445955;3436614;297351;5990361;20200101;0;0;1;0;0;1
16290;NA;190429;DE;2;9.3075;54.08583;4275674;3442326;127819;6008066;20200101;0;0;1;0;0;1
18495;NA;201698;NO;45;5.2775;60.29139;4059306;4141039;-36202;6723519;20200101;1.5;0;1;0;0.1;1
18278;NA;202194;NO;215;5.39667;60.35;4066346;4147104;-28709;6729033;20200101;5;0;1;0;0.04;1
19074;NA;202291;NO;325;8.98639;59.81028;4263978;4079261;162963;6645592;20200101;0;0;1;0;0;1
181;39220;218198;NO;151;7.89056;58.21528;4196836;3903372;82770;6474726;20200101;0;0;1;0;0;1
265;50540;218202;NO;12;5.33306;60.38306;4063089;4150999;-31653;6733201;20200101;4.6;1;1;0;0.01;1
942;97251;218203;NO;131;25.50194;69.46333;4929253;5216922;909423;7741288;20200101;1.1;0;1;0;0.14;1
953;24890;218204;NO;166;9.13333;60.56694;4273330;4163222;178677;6728899;20200101;0;0;1;0;0;1
955;93301;218205;NO;381;23.53417;69.57944;4850537;5213106;831384;7742157;20200101;2.4;0;1;0;0.03;1
1046;44560;218207;NO;7;5.63667;58.88417;4069071;3983633;-38624;6564962;20200101;0;0;1;0;0.47;1
1048;4780;218208;NO;202;11.08028;60.20639;4381064;4123329;282816;6680847;20200101;0;0;1;0;0;1
1058;93900;218209;NO;382;23.53833;68.75528;4870515;5124075;844333;7651044;20200101;0;0;1;0;0;1
2230;50500;218210;NO;48;5.22639;60.28917;4056462;4140983;-39043;6723692;20200101;0.8;1;1;0;0.06;1
2576;28380;218212;NO;170;9.63778;59.62444;4300511;4058253;197740;6621804;20200101;0;NA;1;0;0;1
2579;10380;218214;NO;625;11.35167;62.57694;4390788;4386767;312606;6943753;20200101;0.3;NA;1;0;0.02;1
2584;1400;218215;NO;114;11.55944;59.14778;4410423;4006197;303236;6561581;20200101;0;0;1;0;0;1
2586;3780;218216;NO;144;11.04778;59.63556;4380245;4059873;277221;6617459;20200101;0;1;1;0;0;1
2591;1650;218218;NO;113;11.66056;59.30056;4415803;4023307;309867;6578286;20200101;0;0;1;0;0;1
2593;17251;218220;NO;32;10.68417;59.44278;4359903;4038196;255348;6597298;20200101;0;0;1;0;0;1
2594;19710;218221;NO;163;10.43667;59.85583;4345533;4083992;244495;6644162;20200101;0;0;1;0;0;1
2596;18500;218222;NO;360;10.68639;60.05083;4359341;4105772;259880;6664910;20200101;0;0;1;0;0;1
2599;18160;218224;NO;118;10.7925;59.87278;4365502;4086049;264520;6644726;20200101;0;0;1;0;0;1
2600;18950;218225;NO;514;10.66917;59.98444;4358453;4098386;258438;6657590;20200101;0;0;1;0;0;1
2601;8720;218226;NO;749;10.14167;61.89028;4328479;4309896;244789;6871509;20200101;0;0;1;0;0;1
2603;700;218227;NO;672;12.04806;61.88694;4429117;4311089;344851;6865112;20200101;0;0;1;0;0;1
2609;23560;218230;NO;754;8.85556;61.24306;4259343;4238527;170555;6805369;20200101;0;0;1;0;1.33;1
2618;15660;218233;NO;432;8.17194;61.90167;4224539;4312403;141686;6882092;20200101;0;0;1;0;0.24;1
2625;25640;218236;NO;841;8.14806;60.53167;4219039;4160344;124427;6730211;20200101;0;0;1;0;0.01;1
2626;24600;218237;NO;367;9.59667;60.13778;4298528;4115312;200093;6679033;20200101;0;0;1;0;0.02;1
2627;24710;218238;NO;142;9.60667;60.38278;4299245;4142530;202879;6706212;20200101;0;0;1;0;0;1
2631;24210;218240;NO;140;9.92583;60.23806;4316880;4126392;219197;6688728;20200101;0;0;1;0;0;1
2632;29600;218241;NO;870;8.7525;60.46333;4252171;4152026;156764;6719319;20200101;0;1;1;0;0;1
2641;32780;218243;NO;113;9.26694;59.14417;4278957;4005032;172260;6570199;20200101;0;0;1;0;0;1
2644;31660;218246;NO;954;7.91444;60.01806;4204406;4103658;105505;6674591;20200101;0;0;1;0;0;1
2654;42720;218247;NO;75;6.65806;58.41167;4125408;3927959;13367;6504803;20200101;0.2;0;1;0;0;1
2661;42650;218249;NO;5;6.64944;58.28417;4124209;3913819;11101;6490739;20200101;0;0;1;0;0.09;1
2666;43090;218252;NO;136;6.35944;58.32528;4107437;3919219;-5231;6497442;20200101;0;1;1;0;0.1;1
2669;44080;218253;NO;24;5.55528;58.65917;4062746;3958953;-46827;6540730;20200101;0;0;1;0;0.18;1
2672;46300;218254;NO;333;6.80889;59.58833;4140378;4058245;38226;6634106;20200101;1.5;0;1;0;0.01;1
2673;44800;218255;NO;230;5.92028;58.81833;4084986;3975354;-23372;6555417;20200101;1.5;0;1;0;0.17;1
2676;50450;218257;NO;54;5.33139;60.27306;4062146;4138809;-33544;6721054;20200101;0.8;1;1;0;0.28;1
2677;49800;218258;NO;735;7.27944;60.40833;4170682;4148196;75345;6721823;20200101;3.1;0;1;15;3.27;1
2682;51250;218259;NO;316;5.96444;60.68833;4099979;4182718;7594;6762033;20200101;9.5;0;1;0;3.89;1
2686;57940;218261;NO;24;5.66833;61.83167;4092061;4310417;9748;6890736;20200101;3.2;0;1;0;3.98;1
2687;53700;218262;NO;15;7.20167;60.90306;4168689;4203280;77627;6777163;20200101;0;0;1;0;1.69;1
2691;55550;218263;NO;246;7.18833;61.2925;4169792;4246528;82091;6820412;20200101;1.1;0;1;0;0.05;1
2696;54600;218264;NO;806;8.03583;61.10917;4214751;4224635;125125;6794930;20200101;0;0;1;0;0.62;1
2699;55730;218266;NO;421;6.93333;61.33444;4156303;4251752;69075;6826722;20200101;1;0;1;0;0.08;1
2701;53070;218267;NO;65;6.58139;61.07278;4135924;4223593;46588;6800126;20200101;0;1;1;0;4.41;1
2704;62900;218269;NO;49;7.39056;62.89139;4187688;4423459;113798;6996364;20200101;14.8;0;1;0;0.05;1
2706;62700;218270;NO;80;7.24528;62.90889;4180352;4425682;106686;6999186;20200101;15.7;0;1;0;0.34;1
2715;10600;218274;NO;685;11.45417;62.67389;4395841;4397627;318461;6954249;20200101;0.6;0;1;0;0.07;1
2724;75100;218278;NO;44;11.95667;64.83833;4414459;4638115;355663;7193908;20200101;46.5;0;1;0;0.2;1
2726;74350;218280;NO;140;12.84583;64.74194;4457378;4628908;397453;7181439;20200101;44.8;0;1;0;0.12;1
2732;86950;218283;NO;18;15.21056;68.91444;4532414;5095396;508454;7644837;20200101;6.4;0;1;0;0.08;1
2744;88100;218286;NO;230;18.24556;68.64556;4658923;5077977;631839;7618320;20200101;11.8;1;1;0;1.32;1
2746;87750;218288;NO;7;16.49444;68.60889;4587870;5066269;560825;7611491;20200101;13.4;NA;1;0;0.13;1
2752;93700;218292;NO;307;23.03333;68.99667;4844740;5146251;820552;7675013;20200101;0;0;1;0;0.4;1
4983;4740;218296;NO;187;11.05083;60.17417;4379483;4119725;280971;6677360;20200101;0;0;1;0;0;1
4988;35090;218298;NO;42;9.09806;58.80333;4268768;3967255;159268;6533185;20200101;0;0;1;0;0;1
4989;35340;218299;NO;36;9.21028;58.71806;4275156;3957697;164915;6523146;20200101;0;1;1;0;0;1
4991;36490;218301;NO;63;8.71667;58.59667;4246251;3944619;135131;6512245;20200101;0;1;1;0;0;1
4992;36560;218302;NO;142;8.63139;58.65806;4241422;3951536;130838;6519528;20200101;0;0;1;0;0;1
4993;38140;218303;NO;6;8.5225;58.34;4234325;3916303;121120;6484824;20200101;0;0;1;0;0;1
4999;19930;218305;NO;375;10.05639;59.86806;4324167;4085277;223330;6647050;20200101;0;NA;1;0;0;1
5000;24960;218306;NO;542;8.9475;60.71917;4263376;4180269;170080;6746728;20200101;0;1;1;0;0;1
5001;93140;218307;NO;3;23.35806;69.9775;4834262;5254753;818513;7785239;20200101;8.1;0;1;0;0.28;1
5002;94280;218308;NO;81;23.67694;70.68056;4829092;5332972;819428;7864648;20200101;10.8;0;1;0;1.17;1
5007;94800;218312;NO;3;25.61583;70.77306;4897114;5358292;888422;7886181;20200101;1.2;NA;1;0;0.62;1
5012;60;218314;NO;564;12.49889;61.55806;4454285;4275365;367128;6827499;20200101;0;0;1;0;0;1
5013;420;218315;NO;481;11.99639;61.68444;4427069;4288539;341094;6842696;20200101;0;1;1;0;0;1
5014;770;218316;NO;713;11.4525;62.20389;4396909;4345481;315501;6901949;20200101;0;0;1;0;0;1
5018;12320;218317;NO;221;11.06944;60.81806;4379376;4191266;286286;6748926;20200101;0;0;1;0;0;1
5022;730;218318;NO;794;12.17194;62.07556;4434965;4332211;352275;6885819;20200101;0;1;1;0;0;1
5025;12600;218320;NO;161;10.68083;60.95306;4358011;4205998;266167;6765269;20200101;0;1;1;0;0;1
5027;47820;218321;NO;178;6.27833;59.85917;4112039;4089768;12400;6667915;20200101;2.7;0;1;0;0.21;1
5028;48450;218322;NO;13;5.76944;59.86417;4083538;4091923;-15853;6672338;20200101;1;1;1;0;0.12;1
5038;53160;218326;NO;614;6.72417;60.90028;4142705;4204088;51818;6780035;20200101;4.6;0;1;0;0.35;1
5040;60620;218328;NO;312;7.51278;62.32889;4191562;4360858;112703;6933276;20200101;8.9;0;1;0;1.76;1
5043;61820;218329;NO;14;8.10639;62.66333;4223514;4396995;147300;6966960;20200101;7.8;0;1;0;0.74;1
5044;62160;218330;NO;20;7.70028;62.805;4203167;4413328;128374;6984960;20200101;15.7;NA;1;0;1.37;1
5045;63530;218331;NO;698;8.97694;62.50917;4268060;4378961;190134;6945371;20200101;0;0;1;0;0.93;1
5051;65370;218334;NO;30;8.06306;63.41944;4223771;4480894;154185;7051078;20200101;12.5;0;1;0;0.06;1
5054;60990;218336;NO;22;6.115;62.56167;4120418;4389943;44275;6968203;20200101;3.3;NA;1;0;0.6;1
5057;78350;218338;NO;39;13.39167;66.21694;4474841;4793166;427630;7345021;20200101;40.2;0;1;0;1.21;1
5059;84070;218340;NO;53;16.78806;68.33028;4603246;5036837;573674;7580757;20200101;24.8;0;1;0;5.05;1
5062;82530;218341;NO;15;14.84028;67.53833;4529227;4942777;493190;7491403;20200101;10.5;0;1;0;2.89;1
5065;85560;218342;NO;26;13.615;68.155;4472642;5007561;442492;7560791;20200101;14.1;NA;1;0;1.68;1
5069;82650;218345;NO;3;15.58917;67.36056;4563115;4925629;525308;7471695;20200101;9.4;NA;1;0;0.02;1
5075;69960;218346;NO;182;11.54333;63.72;4397683;4513721;329300;7070433;20200101;20.2;0;1;0;1.78;1
5077;71280;218348;NO;138;10.6075;63.68556;4351223;4509188;282871;7069441;20200101;32.7;0;1;0;0.11;1
5079;75020;218349;NO;36;11.28056;64.52278;4382866;4602415;321560;7160502;20200101;41.4;0;1;0;0.08;1
5085;13420;218352;NO;930;10.10833;61.65139;4326763;4283372;241038;6845083;20200101;0;0;1;0;0;1
5088;16790;218353;NO;551;8.91917;62.10556;4264334;4334219;182940;6900829;20200101;0;0;1;0;0.34;1
5090;11710;218354;NO;406;10.64028;60.59528;4356188;4166237;261326;6725625;20200101;0;0;1;0;0;1
5093;23500;218357;NO;521;9.06306;61.12167;4270331;4224882;180430;6790856;20200101;0;0;1;0;0.07;1
5094;54710;218358;NO;956;8.1125;61.17806;4219114;4232170;130049;6802136;20200101;1.2;0;1;0;0.82;1
5098;18700;218359;NO;94;10.72;59.94194;4361349;4093691;260964;6652678;20200101;0;0;1;0;0;1
5099;3810;218360;NO;141;11.16583;59.58694;4387013;4054575;283558;6611661;20200101;0;0;1;0;0;1
5102;44760;218362;NO;2;5.96694;58.90556;4088257;3984883;-19379;6564707;20200101;1;0;1;0;0.01;1
5107;44900;218363;NO;44;6.05528;58.82833;4092850;3976024;-15471;6555472;20200101;0.2;0;1;0;1.01;1
5108;46150;218364;NO;25;6.27583;59.47917;4109567;4047596;6687;6625858;20200101;3.6;0;1;0;0.12;1
5111;53130;218367;NO;32;6.93417;61.06889;4154988;4222286;65465;6797295;20200101;0.1;0;1;0;0.03;1
5113;56420;218368;NO;7;5.04417;61.29278;4054658;4252898;-32052;6836092;20200101;3.7;0;1;0;0.62;1
5115;57990;218369;NO;230;5.94667;61.65917;4105578;4290422;21623;6869577;20200101;9.9;0;1;0;0.6;1
5116;58780;218370;NO;34;6.03917;61.91806;4112210;4318840;30469;6897541;20200101;7.8;0;1;0;1.47;1
5120;58070;218371;NO;51;6.18333;61.78806;4118967;4304010;36021;6882118;20200101;2.3;0;1;0;1.88;1
5122;54420;218372;NO;1124;8.09083;61.00667;4217399;4213173;126872;6783243;20200101;0;1;1;0;0;1
5123;54780;218373;NO;28;7.81806;61.31139;4203712;4247427;115911;6818630;20200101;1;1;1;0;0.06;1
5124;55670;218374;NO;172;7.03389;61.47806;4162413;4267455;76383;6841973;20200101;2.9;0;1;0;0.13;1
5128;67150;218376;NO;13;10.27333;63.32806;4334765;4469443;263433;7030868;20200101;5.5;0;1;0;0.01;1
5134;65270;218378;NO;306;9.34889;63.23028;4288102;4458725;216288;7023753;20200101;20.2;0;1;0;0.17;1
5135;68840;218379;NO;730;11.86333;62.89444;4416198;4422585;340593;6977714;20200101;3.5;0;1;0;0.52;1
5142;31620;218382;NO;977;8.17917;59.83944;4218664;4083408;118156;6653217;20200101;0;0;1;0;0.04;1
5143;31850;218383;NO;162;8.71306;59.60306;4248164;4056484;145485;6624008;20200101;0;NA;1;0;0.18;1
5148;32350;218385;NO;567;8.37667;59.64778;4229249;4061843;127054;6630819;20200101;0;0;1;0;0;1
5150;90490;218386;NO;8;18.91306;69.67667;4669723;5194095;651588;7734673;20200101;5.1;1;1;0;0;1
5154;39150;218388;NO;12;8.05278;58.15056;4206177;3895905;91526;6466548;20200101;0;0;1;0;0.01;1
5156;41550;218389;NO;504;7.35;58.78778;4167507;3968050;58399;6541693;20200101;0;0;1;0;0.06;1
5158;42810;218390;NO;55;6.70889;58.66417;4129736;3955869;19801;6532414;20200101;1.4;0;1;0;0;1
5160;27450;218391;NO;26;10.34806;59.23;4340913;4014406;234659;6574926;20200101;0;0;1;0;0;1
11089;4260;218393;NO;143;10.97778;59.9775;4375736;4097815;275590;6655730;20200101;0;0;1;0;0;1
11091;26670;218395;NO;21;9.95306;59.62528;4318345;4058295;215496;6620501;20200101;0;NA;1;0;0;1
11096;86520;218398;NO;14;15.28278;68.64806;4537843;5066321;511490;7615146;20200101;5.3;0;1;0;0.05;1
11098;69020;218400;NO;23;10.53333;63.42444;4347771;4480207;277179;7040654;20200101;11.1;0;1;0;0.01;1
18005;26990;218418;NO;60;10.215;59.61917;4333163;4057633;230196;6618728;20200101;0;1;1;0;0.01;1
18008;64510;218421;NO;23;8.18583;62.91306;4228371;4424583;154298;6994235;20200101;7.4;0;1;0;0.18;1
18010;3370;218423;NO;45;11.04194;59.31917;4380458;4024705;274794;6582286;20200101;0;0;1;0;0;1
18015;17850;218424;NO;92;10.78167;59.66056;4365167;4062458;262410;6621163;20200101;0;0;1;0;0;1
18017;69150;218425;NO;27;10.87917;63.48806;4365034;4487435;294868;7046574;20200101;19.6;0;1;0;3.3;1
18018;76530;218426;NO;21;12.42556;65.82917;4432683;4748452;382400;7303280;20200101;15;0;1;0;1.25;1
18019;44300;218427;NO;87;5.65056;58.76056;4068993;3969865;-39755;6551172;20200101;0.2;0;1;0;0.03;1
18020;90400;218428;NO;20;18.90917;69.65389;4669935;5191588;651600;7732128;20200101;5.2;0;1;0;0.03;1
18022;99460;218429;NO;27;30.04083;69.45528;5102230;5262088;1083962;7777420;20200101;0.1;0;1;0;0.08;1
18023;16271;218430;NO;940;9.47944;61.88806;4293517;4309743;210038;6874045;20200101;0;0;1;0;0;1
18025;23550;218431;NO;965;8.92278;61.25056;4262977;4239303;174230;6805864;20200101;1.1;0;1;15;2.28;1
18027;32061;218432;NO;94;9.21167;59.38194;4276095;4031496;171407;6596886;20200101;0;0;1;0;0;1
18028;50310;218433;NO;455;5.96389;60.38833;4097938;4149443;2967;6728840;20200101;3.4;0;1;0;0.06;1
18029;45770;218434;NO;43;6.14944;59.23;4100823;4020319;-4127;6599220;20200101;2.2;0;1;0;0.01;1
18031;19940;218435;NO;39;10.25944;59.79056;4335604;4076689;234063;6637602;20200101;0;0;1;0;0.01;1
18032;27315;218436;NO;39;10.23944;59.38056;4334640;4031116;229669;6592101;20200101;0;0;1;0;0;1
18035;16040;218439;NO;309;9.54139;61.77806;4296702;4297509;212256;6861546;20200101;0;0;1;0;0;1
18036;17380;218440;NO;35;10.75417;59.39806;4363939;4033266;258995;6592068;20200101;0;0;1;0;0;1
18037;64760;218441;NO;5;8.68917;62.98528;4254227;4432021;180560;6999644;20200101;10;0;1;0;0.05;1
18038;49490;218442;NO;12;6.65389;60.31833;4135647;4139687;39787;6716062;20200101;0;0;1;0;0.64;1
18042;53530;218444;NO;1162;7.27556;60.65639;4171590;4175742;78379;6749345;20200101;0.9;0;1;0;0.51;1
18043;32240;218445;NO;105;9.02833;59.4175;4265709;4035577;161373;6601755;20200101;0;0;1;0;0.3;1
18044;41825;218446;NO;6;7.04528;58.13389;4146720;3896093;32228;6471264;20200101;0.6;0;1;0;0.53;1
18046;80610;218448;NO;17;12.48583;66.76278;4431406;4851754;389333;7407167;20200101;7.5;0;1;0;0.44;1
18047;45530;218449;NO;300;6.12083;59.05083;4098050;4000518;-8411;6579602;20200101;3;0;1;0;0.37;1
18049;50539;218450;NO;46;5.33167;60.38333;4063014;4151035;-31724;6733243;20200101;4;0;1;0;0.05;1
18050;55770;218451;NO;45;6.86056;61.17917;4151583;4234697;63044;6810004;20200101;0.1;0;1;0;1.48;1
18051;47498;218452;NO;8;5.95389;59.6625;4092532;4068941;-8659;6648591;20200101;1.8;0;1;0;0.02;1
18053;20280;218453;NO;126;10.26583;60.14028;4335810;4115553;237209;6676457;20200101;0;0;1;0;0;1
18054;67140;218454;NO;44;10.29694;63.34028;4335948;4470804;264713;7032140;20200101;2.6;0;1;0;4.59;1
18055;20540;218455;NO;245;10.55917;60.35556;4351953;4139567;255089;6699265;20200101;0;0;1;0;0;1
18056;4920;218456;NO;160;11.39306;60.12667;4398636;4114776;299649;6670989;20200101;0;0;1;0;0;1
18057;3290;218457;NO;100;11.39056;59.38806;4400191;4032701;295032;6588823;20200101;0;0;1;0;0;1
18059;69655;218458;NO;32;10.69306;63.56528;4355621;4495893;286193;7055774;20200101;17.4;0;1;0;0.62;1
18061;13150;218459;NO;200;10.18694;61.45806;4331005;4261915;243603;6823278;20200101;0;0;1;0;0;1
18064;7420;218461;NO;872;11.49917;61.37639;4401431;4253687;312962;6809730;20200101;0;0;1;0;0;1
18066;13030;218462;NO;375;10.25889;61.22444;4334956;4235986;245540;6797023;20200101;0;0;1;0;0;1
18067;71320;218463;NO;23;9.97056;63.58556;4319530;4497971;250556;7060647;20200101;12;0;1;0;1.34;1
18068;27780;218464;NO;19;10.125;59.04667;4328189;3993983;220458;6555457;20200101;0;0;1;0;0;1
18069;26820;218465;NO;15;9.89194;59.76139;4314912;4073426;213223;6635893;20200101;0;0;1;0;0;1
18071;70680;218467;NO;59;11.42556;63.9425;4391290;4538257;324877;7095516;20200101;35;0;1;0;0.14;1
18072;82110;218468;NO;20;15.10167;67.27639;4542801;4914723;504383;7462195;20200101;14;0;1;0;0.05;1
18073;16400;218469;NO;560;9.21417;62.01694;4279682;4324179;197411;6889576;20200101;0;0;1;0;0.15;1
18076;18269;218471;NO;123;10.905;59.95389;4371697;4095137;271370;6653353;20200101;0;0;1;0;0;1
18078;40250;218472;NO;308;7.52694;59.19694;4179408;4013145;73688;6585914;20200101;0;0;1;0;0;1
18079;80740;218473;NO;9;13.64583;66.90333;4481980;4869549;440725;7421248;20200101;16.2;0;1;0;0.03;1
18081;26900;218475;NO;8;10.12333;59.75333;4327950;4072532;226132;6634019;20200101;0;0;1;0;0;1
18082;61630;218476;NO;579;8.19972;62.25806;4227085;4351911;147307;6921484;20200101;3.4;0;1;0;0.57;1
18086;27160;218479;NO;95;10.46444;59.41944;4347428;4035502;242728;6595532;20200101;0;0;1;0;0;1
18087;15730;218480;NO;664;7.89556;61.89556;4209938;4312132;127149;6882973;20200101;0.1;0;1;0;0.8;1
18088;85890;218481;NO;4;12.10389;67.52667;4411623;4935577;376497;7492978;20200101;6.6;0;1;0;0.57;1
18089;50810;218482;NO;90;5.34167;60.47417;4064268;4161070;-29691;6743204;20200101;2.6;0;1;0;0.25;1
18092;12680;218484;NO;240;10.47583;61.09167;4346757;4221301;256147;6781432;20200101;0;0;1;0;0;1
18093;51010;218485;NO;10;5.72417;60.52056;4085646;4164885;-8082;6745306;20200101;1.3;0;1;0;4.23;1
18094;51800;218486;NO;695;6.93694;60.70194;4153265;4181558;60583;6756619;20200101;2;0;1;0;0.05;1
18095;59695;218487;NO;690;6.28778;62.16;4126812;4344946;47062;6922539;20200101;3.8;0;1;0;0.93;1
18096;26580;218488;NO;14;10.21417;59.73083;4333077;4070043;231046;6631145;20200101;0;1;1;0;0.01;1
18097;71780;218489;NO;30;10.22333;63.96778;4332003;4540361;266261;7102185;20200101;40.7;4;1;0;0.03;1
18100;68290;218490;NO;160;11.0075;63.22444;4371913;4458291;299420;7016839;20200101;6;1;1;0;0;1
18104;77280;218492;NO;50;13.28917;65.62139;4473604;4727115;421209;7278782;20200101;38.9;0;1;0;1.59;1
18106;73550;218493;NO;95;12.38333;64.53083;4436092;4604704;374474;7158757;20200101;54;0;1;0;0.79;1
18107;27435;218494;NO;25;10.40194;59.24167;4343989;4015719;237819;6576010;20200101;0;0;1;0;0;1
18108;96850;218495;NO;32;28.15889;70.21194;5006644;5321950;993807;7843156;20200101;0.9;0;1;0;0.02;1
18109;29400;218496;NO;1250;7.48056;60.18306;4180848;4122769;83509;6695561;20200101;0;0;1;0;0.86;1
18111;43010;218497;NO;65;6.50417;58.50667;4116951;3938942;5760;6516456;20200101;1;0;1;0;0.09;1
18112;91180;218498;NO;45;20.13833;69.89139;4713373;5224136;696955;7762061;20200101;5.9;0;1;0;0.09;1
18113;41090;218499;NO;10;7.45167;58.02444;4170224;3883005;54697;6456370;20200101;0;0;1;0;0.15;1
18114;60640;218500;NO;2;7.2525;62.29667;4177875;4357788;98856;6931295;20200101;2.7;0;1;0;0.13;1
18115;92750;218501;NO;6;22.14556;70.48639;4777209;5301199;765851;7835766;20200101;7.6;1;1;0;0.57;1
18116;53480;218502;NO;960;7.20833;60.71917;4168197;4182855;75552;6756738;20200101;4.6;0;1;0;3.83;1
18117;32890;218503;NO;560;8.19917;59.49667;4218771;4045294;115358;6615062;20200101;0;0;1;0;0;1
18119;11450;218505;NO;143;11.23028;60.39417;4389021;4144326;292317;6701253;20200101;0;0;1;0;0;1
18121;67560;218506;NO;127;10.56056;62.97639;4349564;4430526;275081;6990726;20200101;2.1;0;1;0;0.04;1
18122;32220;218507;NO;1102;8.98333;59.50194;4263290;4044998;159677;6611364;20200101;1.2;0;1;15;2.07;1
18124;27330;218509;NO;33;10.29806;59.29389;4338021;4021495;232312;6582229;20200101;0;0;1;0;0;1
18126;27420;218510;NO;32;10.39806;59.12056;4343845;4002255;236667;6562560;20200101;0;0;1;0;0;1
18128;68125;218511;NO;156;10.34944;63.42194;4338542;4479872;267997;7041030;20200101;19.3;0;1;0;1.96;1
18130;30255;218512;NO;100;9.66;59.09083;4301470;3998934;194223;6562406;20200101;0;0;1;0;0;1
18131;91380;218513;NO;20;20.28194;69.3875;4728141;5170079;707303;7706523;20200101;3.4;0;1;0;0.16;1
18136;50570;218515;NO;175;5.33556;60.40389;4063388;4153300;-31175;6735484;20200101;5.6;0;1;0;0.31;1
18137;27010;218516;NO;193;10.14583;59.71306;4329228;4068058;227065;6629448;20200101;0.2;0;1;0;0.46;1
