lon;lat;elev;value;prid;dqc;sct;rep;fg;fge_mean;fge_sd
9.89354;55.3008;9;0;3;0;0.01;1;NA;0.1;0.3484
9.94285;59.90214;101;0;3;0;0.2;1;0;0.1;0.2197
10.16106;56.062;52;0.2;3;0;2.22;1;NA;1.1;1.6054
10.55511;55.16616;98;5.7;3;0;0.28;1;NA;0.7;1.2729
12.49998;55.73846;50;0;3;0;0;1;NA;0;0.1
16.28062;60.15183;62;0;3;0;0.01;1;NA;0;0.1
11.60425;55.77607;0;0;3;0;0.01;1;NA;0.1;0.1083
18.04339;59.4563;52;0;3;0;0;1;NA;0;0.1
11.39608;55.8276;11;0;3;0;0;1;NA;0.3;0.8774
10.74163;59.77892;93;0;3;8;NA;NA;0.1;0;0.1
17.66982;59.51319;34;0;3;0;0;1;NA;0;0.1
10.92873;59.92732;184;0;3;0;0;1;0;0;0.1
10.6461;55.05641;10;3.7;3;0;1.14;1;NA;0.8;2.1093
12.17965;57.79207;138;0;3;0;0;1;0;0;0.1
10.32851;55.33541;18;0;3;0;5.88;1;NA;0.5;1.0737
9.60612;55.88251;65;1.8;3;0;1.25;1;NA;0.5;1.3073
10.70401;59.59598;118;0;3;0;0.01;1;0;0;0.1
9.94491;58.96753;10;0;3;8;NA;NA;0.2;0.1;0.2464
20.1;64.0333;151;0;3;0;0.35;1;NA;0;0.1
10.40374;60.23851;148;0;3;0;0;1;0;0;0.1
12.79275;56.14151;11;0;3;0;0;1;NA;0;0.1
11.54159;64.48304;85;0;3;0;0.03;1;0;0;0.1
12.53647;55.81539;28;0;3;0;0.22;1;NA;0;0.1
11.9585;57.50801;13;0;3;0;0;1;NA;0;0.1
8.76608;58.44065;56;1;3;8;NA;NA;2.8;1;2.8405
5.18088;60.30087;2;0.1;3;0;2.12;1;0;0.7;0.8079
6.25526;58.33207;13;3.2;3;8;NA;NA;6;1.2;1.7587
18.25016;59.25034;36;0;3;0;0;1;NA;0;0.1
12.37539;57.62164;74;0;3;0;0.16;1;NA;0;0.1
11.95093;55.92918;2;0;3;0;0.08;1;NA;0;0.1
10.7375;61.11626;744;0;3;0;0.18;1;0;0.5;0.8937
5.34214;59.81662;15;2.9;3;0;0.65;1;1.5;0.3;0.2936
14.86561;68.64722;9;0;3;0;0.1;1;0;0;0.1
17.93129;59.40251;33;0;3;0;0.01;1;NA;0;0.1
13.66368;59.41151;62;0;3;0;0;1;0;0;0.1
24.01785;56.91313;9;0;3;0;0.02;1;NA;0;0.1
15.18323;68.69249;28;0;3;0;0.02;1;0;0;0.1
6.27811;62.45927;17;0;3;0;0;1;0;0;0.1
9.50178;56.26392;37;0;3;0;0.02;1;NA;0.1;0.2535
10.7487;59.905;4;0;3;0;0;1;0;0;0.1
21.29309;60.60644;14;0.7;3;15;6.53;1;NA;0;0.1
9.46431;55.49975;54;0;3;0;0.01;1;NA;0;0.1
11.46093;55.36779;46;1.3;3;0;1.99;1;NA;0.8;1.1562
12.16943;55.46639;2;0;3;0;0.63;1;NA;0.4;0.5979
17.26358;62.39924;13;0;3;0;0;1;NA;0;0.1
12.90918;55.55432;0;0;3;0;0.01;1;NA;0.2;0.3844
14.98668;58.03513;165;0;3;0;0.05;1;NA;0;0.1
5.31462;60.26483;13;0;3;0;0.84;1;0;0.7;0.6308
11.12542;54.86655;5;1.3;3;0;3.79;1;NA;1.7;3.1143
9.8761;55.71362;64;2;3;0;0;1;NA;0.9;2.8144
16.84999;58.1721;17;0;3;0;0.02;1;NA;0;0.1
12.06897;57.80889;123;0;3;0;0;1;0;0;0.1
12.09682;57.65066;56;0;3;0;0;1;NA;0;0.1
8.3681;55.62749;10;0;3;0;0;1;NA;0;0.1
10.46894;59.75879;142;0.5;3;5;19.5;NA;0.4;0;0.1
22.14443;60.48239;12;0;3;0;0.01;1;NA;0;0.1
11.13134;60.85252;237;0;3;0;0.39;1;0;0.2;0.475
12.15975;59.77158;131;0;3;0;0.05;1;0;0;0.1
12.52454;55.74811;32;0;3;0;0.06;1;NA;0;0.1
10.50128;59.94768;136;0;3;0;0.01;1;0;0;0.1
12.91931;55.54512;4;0;3;0;0.02;1;NA;0.3;0.443
7.5266;58.00601;4;0;3;0;0.11;1;0;0.2;0.341
17.93323;59.50675;40;0;3;0;0;1;NA;0;0.1
8.72594;62.80863;21;0;3;8;NA;NA;10.4;1.8;2.6664
13.94045;55.60992;77;0;3;0;0.01;1;NA;0;0.1
5.67842;59.06371;20;2.9;3;0;0.1;1;1.2;0;0.1
10.84679;56.37275;35;0.1;3;5;8.23;NA;NA;4.6;5.5169
10.40579;59.85224;199;0;3;8;NA;NA;0.3;0;0.1
10.57019;59.63994;271;0;3;0;0.04;1;0;0;0.1
16.60581;59.9156;55;0;3;0;0;1;NA;0;0.1
12.29498;55.92956;24;0;3;0;0.22;1;NA;0.2;0.4065
7.17952;58.12043;46;0;3;0;0.61;1;0;0.4;1.0387
10.24506;56.19019;2;0;3;0;0.01;1;NA;0.8;1.6127
10.85235;60.06173;247;0;3;0;0;1;0;0;0.1
12.35086;55.6786;24;0;3;0;0;1;NA;0;0.1
11.2763;63.72161;116;0;3;0;0;1;0;0;0.1
9.18904;59.3667;40;0;3;0;1.71;1;0;0.1;0.2969
9.6369;55.91482;61;2.2;3;0;2.34;1;NA;0.3;0.8479
17.15658;60.68099;1;0;3;0;0;1;NA;0;0.1
5.32289;60.29096;58;0;3;0;0.09;1;0;0.7;0.5461
14.99402;57.66591;230;0;3;0;0.35;1;NA;0;0.1
13.19528;58.62364;51;0;3;0;0.25;1;0;0;0.1
10.04808;56.33278;50;0.2;3;0;0.14;1;NA;0.3;0.5239
8.4519;55.4703;16;0;3;0;0;1;NA;0;0.1
11.91243;55.92102;14;0;3;0;0.04;1;NA;0;0.1
13.01089;57.75699;292;0;3;0;0.03;1;NA;0;0.1
8.494;62.79769;122;0;3;0;0;1;0;2.2;2.5136
10.74694;63.42535;167;0;3;0;0.02;1;0;0;0.1
12.50112;56.8989;8;0.2;3;0;0.01;1;NA;0.5;0.9189
9.92663;59.88418;120;0;3;0;3.19;1;0;0.1;0.2197
5.54641;59.48184;69;11.2;3;5;9.28;NA;3.4;0.5;0.4945
16.53394;68.716;20;0;3;0;0;1;0;0;0.1
5.68146;58.99215;48;2;3;0;0.07;1;0.9;0;0.1
12.16089;55.77451;18;0;3;0;0.02;1;NA;0;0.1
11.52091;60.43425;164;0;3;0;0.01;1;0;0;0.1
12.28714;55.7313;35;0;3;0;0;1;NA;0;0.1
10.20028;60.18732;240;0;3;0;0.11;1;0;0;0.1
10.36424;55.37808;12;1.6;3;0;0.02;1;NA;0.2;0.3544
12.53799;55.73686;23;0;3;0;0;1;NA;0;0.1
12.48522;55.63704;5;0;3;0;0;1;NA;0;0.1
12.8556;56.6714;8;0;3;0;0.06;1;NA;1;1.3099
7.39926;58.16964;234;0;3;0;0.33;1;0;0.1;0.179
17.94082;59.43237;20;0;3;0;0.01;1;NA;0;0.1
4.90479;60.767;3;0;3;0;0;1;0;1.4;1.7138
9.95673;59.92985;76;0;3;0;0.26;1;0;0.1;0.2294
8.89198;56.12469;61;0.4;3;0;1.09;1;NA;0.5;1.3498
12.18788;55.80538;23;0;3;0;0;1;NA;0;0.1
10.76956;59.94631;107;0;3;0;0;1;0;0;0.1
12.10161;55.66483;20;0;3;0;0.02;1;NA;0;0.1
17.08554;59.57058;22;0;3;0;0.07;1;NA;0;0.1
10.57712;60.41813;425;0;3;0;0;1;0;0;0.1
22.95152;61.32112;108;0;3;0;0.31;1;NA;0;0.1
12.40951;55.61855;5;0;3;0;0;1;NA;0;0.1
12.14502;57.41535;25;0;3;0;0.14;1;NA;0.1;0.1281
13.96487;56.83042;156;0;3;0;0;1;NA;0;0.1
10.12339;61.33769;827;3.3;3;0;0.22;1;NA;0.6;1.0622
11.1942;60.718;227;0;3;0;0.07;1;0;0.1;0.2324
10.28857;60.09221;118;0;3;0;0;1;0;0;0.1
12.14668;59.66877;148;0;3;0;0.03;1;0;0;0.1
10.28599;59.41013;106;0;3;0;0.17;1;0;0;0.1
10.33668;59.23581;867;0;3;0;0;1;0;0;0.1
16.37327;58.66483;22;0;3;0;0.03;1;NA;0;0.1
18.30064;59.47165;14;0;3;0;0.02;1;NA;0;0.1
20.17577;63.76419;36;0;3;0;0.01;1;NA;0;0.1
11.14712;60.07383;161;0;3;0;0.01;1;0;0;0.1
10.25899;55.42658;16;0.3;3;0;1.22;1;NA;0.5;1.4659
8.97272;60.70289;231;0.1;3;8;NA;NA;0.6;0.9;0.9541
9.79603;55.85124;35;1.8;3;0;2.39;1;NA;0.2;0.6483
10.5205;54.84919;1;0;3;0;0.18;1;NA;0.7;1.9135
10.248;56.1972;3;4.3;3;4;NA;NA;NA;0.8;1.6127
10.45143;59.06773;6;0;3;0;0.99;1;0;0;0.1441
6.51679;59.49206;84;0;3;0;0.01;1;0;0.3;0.4934
12.54686;57.93058;65;0;3;0;0;1;0;0;0.1
14.14045;55.80027;43;0;3;0;0.02;1;NA;0;0.1
5.39395;59.42648;68;0.8;3;0;0.27;1;0.3;0.4;0.4592
11.83463;54.75931;5;2.1;3;0;0.1;1;NA;2.7;2.0361
7.98449;58.16526;26;0;3;0;0.09;1;0;0.7;1.5553
8.97109;56.10507;55;0;3;0;4.56;1;NA;0.6;1.5025
24.7749;60.2194;31;0;3;0;0;1;NA;0;0.1
12.37964;55.62724;4;0;3;0;0;1;NA;0;0.1
24.95931;70.04104;33;0;3;0;0.61;1;NA;0;0.1
9.80262;57.29725;13;0;3;0;1.73;1;0;1.7;2.9462
10.43225;59.15198;13;0;3;0;0;1;0;0;0.1
10.03591;59.76387;167;0.5;3;5;8.3;NA;0.6;0.1;0.1307
10.64203;59.9442;160;0;3;0;0;1;0;0;0.1
5.23117;60.39027;50;2.4;3;0;2.88;1;0.9;0.9;0.8064
27.55929;62.81971;105;0;3;0;0.03;1;NA;0;0.1
17.93292;59.02417;40;0;3;0;0.01;1;NA;0;0.1
10.68427;59.45147;46;0;3;0;0.01;1;0;0;0.1
12.28188;55.84859;45;0;3;0;0.06;1;NA;0;0.1
10.64406;59.43377;21;0;3;0;0.03;1;0;0;0.1
5.96714;58.43227;44;12.2;3;0;2.26;1;8.2;0.4;0.7859
23.38825;56.72154;9;0;3;0;1.06;1;NA;0;0.1
5.71548;58.9639;49;1.3;3;0;0.76;1;1.1;0;0.1
10.22121;56.18363;39;0.1;3;0;3.64;1;NA;0.8;1.0711
8.59262;58.34852;44;0;3;0;0.1;1;0;0;0.1
10.45663;59.2691;27;0;3;0;0;1;0;0;0.1
13.45236;58.44586;118;0;3;0;0.12;1;0;0;0.1
9.83073;54.9295;4;0;3;0;0;1;NA;0;0.1
10.68324;59.32834;12;0;3;0;0;1;0;0;0.1
12.90235;56.44297;10;0;3;0;0;1;NA;0;0.1
8.86894;56.04207;42;0.2;3;0;0.43;1;NA;0.8;1.8036
24.73265;60.22781;46;0;3;0;0;1;NA;0;0.1
11.06725;59.92234;191;0;3;0;0;1;0;0;0.1
10.44441;59.79948;137;0.6;3;5;18.7;NA;NA;0;0.1
8.73122;56.59958;28;0;3;0;3.11;1;NA;0.4;0.806
18.1741;59.26754;36;0;3;0;0;1;NA;0;0.1
16.37749;64.89345;581;0;3;7;1.11;1;NA;0;0.1
21.50535;65.3163;4;0;3;0;0.01;1;NA;0;0.1
8.46534;55.47917;15;0;3;0;0;1;NA;0;0.1
9.71969;55.54231;15;0;3;5;8.41;NA;NA;2.4;5.0104
7.88538;63.09447;32;0;3;0;1.87;1;0;1.8;4.4928
16.60495;57.77644;29;0;3;0;0;1;NA;0;0.1
9.54125;56.79689;20;1;3;0;5.12;1;NA;0.2;0.2946
8.96031;55.23246;42;0;3;0;0;1;NA;0;0.1
5.68308;58.90209;23;3.2;3;0;0.97;1;1.4;0;0.1
9.49025;62.65727;661;0;3;8;NA;NA;0.6;0.9;2.0308
6.99766;62.78276;44;0;3;0;0.18;1;0;0;0.1
11.94205;55.6566;13;0;3;0;0.12;1;NA;0;0.1
21.66372;62.9968;21;0;3;0;0.07;1;NA;0;0.1
12.01549;60.31448;157;0;3;0;0.04;1;0;0;0.1
17.87306;59.94215;35;0;3;0;0.02;1;NA;0;0.1
16.02185;58.30083;74;0;3;0;0.09;1;NA;0;0.1
13.16437;55.70025;26;0;3;0;0.01;1;NA;0;0.1
10.50468;56.10768;9;0;3;0;0;1;NA;1.1;1.3719
14.29623;56.50518;161;0;3;0;0.19;1;NA;0;0.1
9.32399;55.07303;45;0;3;0;0;1;NA;0;0.1
21.41332;65.34488;11;0;3;0;0.31;1;NA;0;0.1
5.21428;60.3335;50;0;3;0;0.88;1;0;0.8;0.8136
5.36837;60.35315;101;0.1;3;0;1.31;1;0.2;1;0.9393
10.19271;63.55063;117;0;3;0;0.06;1;0;0;0.1
13.01392;55.72652;9;0;3;0;0.01;1;NA;0;0.1
12.62652;66.00903;61;0;3;0;0;1;0;0;0.1
9.98929;56.99506;14;0.1;3;0;0.01;1;NA;2;2.7882
8.86736;58.50211;23;0.1;3;8;NA;NA;0.3;0.5;0.967
6.40033;62.42739;21;0;3;0;0;1;0;0;0.1
9.46673;62.62387;713;0;3;0;0.27;1;0;0.9;1.9496
11.55937;60.8644;181;0;3;0;0;1;0;0;0.1
12.45921;55.63571;5;0;3;0;0;1;NA;0;0.1
18.97679;69.69993;41;0;3;0;0;1;0;0;0.1
15.99261;58.27617;78;0;3;0;0.04;1;NA;0;0.1
9.8773;56.23158;68;0;3;0;0.22;1;NA;0.3;0.6989
5.76864;59.83535;40;1;3;0;1.14;1;0.8;0.7;0.7232
11.00068;59.26398;59;0;3;0;0;1;0;0;0.1
10.20717;60.12573;65;0;3;0;0;1;0;0;0.1
5.68776;58.96045;34;2.3;3;0;0.01;1;1;0;0.1
13.57694;58.21634;214;0;3;0;0;1;NA;0;0.1
16.26554;68.14477;29;0;3;0;0.05;1;0;0;0.1
18.55001;59.28357;24;0;3;0;0.01;1;NA;0;0.1
12.28597;56.07053;22;0;3;5;10.5;NA;NA;0;0.1
10.93999;59.23086;41;0;3;0;0.01;1;0;0;0.1
12.85378;56.68072;16;0;3;0;0.28;1;NA;1;1.3099
5.75125;58.99396;7;2.7;3;0;1.18;1;0.7;0;0.1
12.04084;54.88699;7;4;3;5;9.55;NA;NA;0.4;0.4298
14.31166;55.92759;4;0;3;0;0.01;1;NA;0;0.1
18.02672;59.44378;36;0;3;0;0;1;NA;0;0.1
5.30372;60.47021;153;1.2;3;0;0.03;1;0.9;1.3;1.294
12.34419;55.8643;51;0;3;0;0.01;1;NA;0;0.1
10.18931;56.15759;18;0;3;0;0.07;1;NA;0.7;1.097
10.80692;59.9362;123;0;3;0;0;1;0;0;0.1
18.05737;60.1192;27;0;3;0;0;1;NA;0;0.1
5.84162;62.34724;55;0;3;0;0;1;0;0;0.1
15.71005;58.38284;62;0;3;0;0;1;NA;0;0.1
22.08721;65.67727;17;0;3;0;0;1;NA;0;0.1
8.20693;61.17527;998;1.8;3;0;0.07;1;NA;0.6;0.5412
18.19844;59.93339;34;0;3;0;0.01;1;NA;0;0.1
13.08654;55.59664;11;0;3;0;0.01;1;NA;0;0.1362
10.6477;59.96282;197;0;3;0;0;1;0;0;0.1
7.096;61.22798;21;3.7;3;0;0.06;1;NA;0.6;0.5098
12.97069;55.40376;2;0;3;0;0.06;1;NA;0.3;0.4672
13.56884;55.56932;94;0;3;0;0;1;NA;0;0.1
12.2034;55.6763;21;0;3;0;0.01;1;NA;0;0.1
16.97061;58.77523;30;0;3;0;0.01;1;NA;0;0.1
10.76805;59.90953;11;0;3;0;0;1;0;0;0.1
5.23693;60.56435;42;0.2;3;0;0.96;1;0.1;1.4;1.3567
24.05983;64.17788;30;0;3;0;0.32;1;NA;0;0.1
13.5393;59.40321;65;0;3;0;0;1;0;0;0.1
9.93031;56.99444;13;0;3;0;1.1;1;NA;1.8;2.6886
9.23105;60.99403;503;2.1;3;0;1.77;1;1.5;0.6;0.6242
9.4174;55.0443;15;0;3;0;0;1;NA;0;0.1
5.15768;61.91916;51;0;3;0;0.01;1;0;0;0.1
10.28331;57.43477;66;0.6;3;0;0;1;0;0.2;0.3029
23.67666;70.66239;17;0;3;0;0;1;0;0;0.1
9.84375;55.84004;32;3.3;3;0;0;1;NA;0.1;0.2383
13.21307;55.52464;48;0;3;0;0.21;1;NA;0.1;0.1385
14.76838;55.14036;54;0;3;0;0.1;1;NA;0;0.1
5.32145;60.30546;80;0;3;0;0.04;1;0;0.8;0.6396
11.90549;58.20574;35;0;3;0;0.01;1;0;0;0.1
10.48853;59.89981;70;0;3;0;0.01;1;0;0;0.1
15.39855;67.10094;7;0;3;0;0.04;1;0;0;0.1
12.96923;55.41149;4;0;3;0;0.71;1;NA;0.3;0.4672
5.71812;58.92353;35;4.9;3;0;3.11;1;2.1;0;0.1
13.05742;55.77566;21;0;3;0;0.02;1;NA;0;0.1
12.35569;57.81074;78;0;3;0;0;1;NA;0;0.1
9.40831;55.75115;100;1.2;3;0;0.51;1;NA;2;5.8197
13.48399;57.44812;229;0;3;0;0.01;1;NA;0;0.1
17.81638;59.27155;25;0;3;0;0;1;NA;0;0.1
12.35245;55.72279;30;0;3;0;0;1;NA;0;0.1
15.68259;58.1386;90;0;3;0;0.02;1;NA;0;0.1
13.42296;57.20235;171;0;3;0;0;1;NA;0;0.1
10.43435;59.78804;104;0.6;3;8;NA;NA;1;0;0.1
21.00108;64.75109;21;0;3;0;0.02;1;NA;0;0.1
15.67403;56.22238;37;0;3;0;0.01;1;NA;0;0.1
12.83052;55.88828;9;0;3;0;0.02;1;NA;0;0.1216
14.60637;56.17104;35;0;3;0;0;1;NA;0;0.1
9.42673;55.70898;53;0;3;5;7.75;NA;NA;2.2;5.2973
27.42168;63.71015;130;0;3;0;1.44;1;NA;0;0.1
10.63025;59.92898;89;0;3;0;0;1;0;0;0.1
11.12196;63.85232;105;0;3;0;0;1;0;0;0.1
12.81536;56.35339;46;0;3;0;0;1;NA;0;0.1
17.07931;61.65242;43;0;3;0;0.01;1;NA;0;0.1
11.42976;63.92132;40;0;3;0;0.02;1;0;0;0.1
8.78707;55.34702;5;0;3;0;0.01;1;NA;0;0.1
6.79942;62.3483;386;0;3;0;0.09;1;0;0;0.1
10.41973;59.74762;180;0.1;3;5;7.73;NA;0.2;0;0.1
5.1696;60.39768;30;2.6;3;0;1.42;1;1.4;0.9;0.8787
8.90477;56.12915;53;0.8;3;0;4.15;1;NA;0.4;1.3145
10.69083;59.51239;40;0;3;0;0.02;1;0;0;0.1
11.86154;55.39264;35;0;3;5;7.13;NA;NA;1.7;3.125
11.10475;60.83657;155;0;3;0;0.34;1;0;0.1;0.3056
21.69417;65.42367;8;0;3;0;0;1;NA;0;0.1
9.62129;60.96843;435;0;3;8;NA;NA;1.1;0.3;0.2932
16.31937;59.45249;4;0;3;0;0.05;1;NA;0;0.1
12.40292;55.67488;21;0;3;0;0;1;NA;0;0.1
24.9498;60.1918;57;0;3;0;0.01;1;NA;0;0.1
8.53487;58.29835;9;0;3;0;0.05;1;0;0;0.1
10.00537;55.71618;1;2.2;3;0;0.05;1;NA;1.4;3.9066
6.9929;58.08836;55;0.1;3;8;NA;NA;0.6;0.4;0.7936
10.0222;56.12342;32;0;3;0;0.63;1;NA;1.4;3.3351
4.79972;60.58918;14;0.5;3;0;0.92;1;0.3;1.3;1.6549
17.30438;60.0243;41;0;3;0;0;1;NA;0;0.1
13.11523;56.41668;49;0;3;0;0.07;1;NA;0;0.1
9.73372;57.15877;5;0;3;0;0.01;1;0;1.6;3.2439
9.62056;59.15432;36;0;3;0;0;1;0;0;0.1
17.3956;62.27482;2;0;3;0;0.01;1;NA;0;0.1
15.47643;56.11108;11;0;3;0;0.07;1;NA;0;0.1
18.97792;65.25694;372;0;3;0;0.08;1;NA;0;0.1
5.79913;58.528;6;3.2;3;8;NA;NA;5.9;0.1;0.397
16.65954;58.40445;9;0;3;0;0.59;1;NA;0;0.1
13.19795;55.63366;16;0;3;0;0.11;1;NA;0;0.1
12.40237;55.99359;37;0;3;0;1.05;1;NA;0;0.1
13.89349;58.51695;76;0;3;0;0.74;1;NA;0;0.1
11.77112;55.25996;30;1.8;3;0;1.3;1;NA;0.6;0.9824
9.1379;55.4812;42;0;3;0;0.09;1;NA;0;0.1
5.69623;60.00181;7;0.3;3;0;0.03;1;0;0.9;0.8686
5.28248;61.1137;5;0;3;0;1.8;1;0;2;2.7525
27.49651;61.54288;81;0.2;3;0;0.1;1;NA;0.5;0.3607
12.4964;55.7057;29;1;3;4;NA;NA;NA;0;0.1
5.33175;60.3216;11;0;3;0;0.59;1;0;1;0.9409
8.64702;63.38248;4;0;3;0;0.01;1;0;0;0.1
10.1609;56.05925;59;0.3;3;0;4.24;1;NA;1.1;1.6054
11.40711;55.8149;62;0;3;0;0.01;1;NA;0.2;0.4618
9.23843;55.24028;46;0;3;0;0.01;1;NA;0;0.1
18.9566;59.82555;32;0;3;0;0.01;1;NA;0;0.1
7.98487;58.10786;5;0.1;3;5;10.93;NA;0;0.9;1.3301
12.49545;55.63928;4;0;3;0;0;1;NA;0;0.1
5.70796;58.78586;46;0;3;8;NA;NA;4.7;0;0.1
12.63437;55.59743;3;0;3;0;0;1;NA;0;0.1
8.87968;56.76037;14;0;3;0;0.08;1;0;1.1;2.0993
10.16266;61.18966;415;2.6;3;0;4.88;1;2.1;0.6;1.0658
18.25233;63.14162;199;0;3;0;0.7;1;NA;0;0.1
17.79527;59.41147;42;0;3;0;0.01;1;NA;0;0.1
11.77574;63.74198;222;0;3;0;0.05;1;0;0;0.1
9.69797;62.58966;555;0;3;0;0.03;1;0;0.1;0.2665
9.06722;63.29244;49;0;3;0;0.05;1;0;0;0.1
13.24229;55.71198;71;0;3;0;0.06;1;NA;0;0.1
10.22674;59.72752;11;0;3;8;NA;NA;0.2;0;0.1
5.17996;59.22626;15;1.2;3;0;0.01;1;0.1;0.2;0.6143
15.97141;56.55197;8;0;3;0;0.65;1;NA;0;0.1
10.16846;59.36935;126;0;3;0;0;1;0;0;0.1
11.53256;54.97154;16;3.6;3;0;0.3;1;NA;3.4;3.0877
14.13102;56.55415;144;0;3;0;0.01;1;NA;0;0.1
16.62824;59.38419;41;0;3;0;0.01;1;NA;0;0.1
8.27015;62.85501;59;0;3;0;0;1;0;1.9;2.4345
5.29752;60.31193;10;0;3;0;0.01;1;0;0.8;0.6396
12.0049;55.40477;37;0;3;0;0.02;1;NA;0.7;0.9863
12.13278;57.34776;3;0;3;0;0.1;1;NA;0.3;0.8251
10.79956;59.81013;105;0;3;0;0;1;0;0;0.1
12.4548;55.79433;35;0;3;0;0.01;1;NA;0;0.1
12.5708;56.15521;7;0;3;0;0.04;1;NA;0;0.1
12.10596;55.76973;2;0;3;0;0.02;1;NA;0;0.1
9.97862;61.5488;209;0.4;3;0;0.11;1;0.3;0.3;0.7336
7.95791;58.13947;58;0;3;0;0;1;0;0.7;1.1937
8.6873;56.96507;11;0.1;3;8;NA;NA;0.4;2.8;3.5852
6.20495;62.60439;7;0;3;0;0.02;1;0;0;0.1
11.9779;60.20956;227;0;3;0;0;1;0;0;0.1
11.67967;60.25965;140;0;3;0;0;1;0;0;0.1
11.12261;55.65979;1;0;3;0;0.08;1;NA;1.3;1.4407
10.46122;61.23449;362;0;3;0;0.39;1;0;0.5;0.6323
14.35792;56.76237;178;0;3;0;0.04;1;NA;0;0.1
10.98174;59.21323;16;0;3;0;0;1;0;0;0.1
5.18289;59.72295;23;3.9;3;0;0.54;1;1.4;0.4;0.4799
5.72453;58.81352;44;10.9;3;0;0.02;1;5.8;0;0.1
5.23099;59.29402;12;2.4;3;0;0.21;1;0.3;0.2;0.4089
9.30842;55.47073;46;0;3;0;0.65;1;NA;0;0.1
9.33731;56.5179;43;0;3;0;0.01;1;NA;0.2;0.5826
5.77519;60.39122;111;1.1;3;0;1.32;1;1;1;0.889
25.95086;62.40484;86;0.3;3;0;3.44;1;NA;0.2;0.2116
12.99126;55.51797;18;0;3;0;0.04;1;NA;0.4;0.7743
23.21733;69.95218;54;0;3;0;0.06;1;NA;0;0.1
12.07713;55.63508;38;0;3;0;0.01;1;NA;0;0.1
18.63351;59.62994;27;0;3;0;0;1;NA;0;0.1
18.82673;59.77468;15;0;3;0;0.03;1;NA;0;0.1
12.50213;55.72741;26;0;3;0;0.01;1;NA;0;0.1
15.39477;60.77216;319;0;3;0;0.04;1;NA;0;0.1
16.61885;59.61957;31;0;3;0;0.01;1;NA;0;0.1
17.83896;59.85204;21;0;3;0;0.01;1;NA;0;0.1
8.72041;59.88036;942;0;3;0;0.08;1;0;0;0.1
22.04387;60.35242;4;0;3;0;0.3;1;NA;0;0.1
16.43989;58.10402;27;0;3;0;0.91;1;NA;0;0.1
10.7487;59.905;4;0;3;0;0;1;0;0;0.1
12.55591;55.69167;18;0;3;0;0;1;NA;0;0.1
12.37175;59.98372;154;0;3;0;0.02;1;0;0;0.1
5.3404;60.32209;39;0;3;0;0.64;1;0;1;0.9409
5.77127;58.8399;115;6.4;3;8;NA;NA;9.9;0;0.1
14.13697;57.7989;179;0;3;0;0;1;NA;0;0.1
18.296;57.6409;20;0;3;0;0.01;1;NA;0;0.1
18.21249;59.89524;21;0;3;0;0.01;1;NA;0;0.1
5.33029;60.39392;28;1.5;3;0;0.22;1;1;1;0.8971
15.36037;68.41215;26;0;3;0;0.31;1;0;0;0.1
24.74204;60.39618;2;0;3;0;0;1;NA;0;0.1
10.7461;59.9127;25;0;3;0;0;1;0;0;0.1
16.2827;68.36383;9;0;3;0;0;1;0;0;0.1
8.37567;61.20069;572;0;3;5;15.57;NA;NA;0.5;0.5128
18.28829;57.61675;47;0;3;0;0.01;1;NA;0;0.1
12.73211;66.14909;12;0;3;0;2.04;1;0;0;0.1
10.92769;59.21041;16;0;3;0;0;1;0;0;0.1
14.02692;57.193;191;0;3;0;0;1;NA;0;0.1
6.66657;58.27505;12;0;3;8;NA;NA;1.7;1.5;2.1331
11.55275;59.88719;174;0;3;0;0;1;0;0;0.1
5.39863;60.18292;82;0.8;3;0;3.02;1;0.1;0.8;0.7303
20.11094;69.90273;51;0;3;0;0.03;1;0;0;0.1
12.19929;55.5971;34;0;3;0;0;1;NA;0;0.1
11.21544;55.44001;0;0;3;0;1.03;1;NA;1.7;3.3859
10.45292;59.183;42;0;3;0;0;1;0;0;0.1
10.09364;56.04227;59;0;3;0;1.89;1;NA;1.8;3.0913
10.08753;56.39858;16;2.1;3;0;2.06;1;NA;1.2;3.3805
10.12325;55.97667;57;0.3;3;0;0.47;1;NA;1.2;1.9247
20.16672;63.84136;43;0;3;0;0.01;1;NA;0;0.1
22.89636;63.11618;52;0;3;0;0.82;1;NA;0;0.1
5.74223;58.96431;28;0.5;3;8;NA;NA;0.9;0;0.1
15.65389;58.38258;63;0;3;0;0;1;NA;0;0.1
13.94865;55.43026;3;0;3;0;0.04;1;NA;0;0.1
10.04371;63.75375;44;0;3;0;0.02;1;0;0;0.1
11.7195;57.83131;3;0;3;0;0.01;1;0;0;0.1
13.82948;58.40573;193;0;3;0;0;1;NA;0;0.1
8.86003;61.24239;724;0.5;3;8;NA;NA;1.1;0.5;0.4654
7.9607;58.11045;28;0;3;0;0;1;0;0.8;1.2399
13.43498;55.36753;8;0;3;0;0.02;1;NA;0.1;0.2949
10.1852;57.42827;28;0;3;0;3.27;1;0;0.5;0.8441
24.84819;60.32311;55;0;3;0;0;1;NA;0;0.1
22.42267;61.79859;107;0;3;0;0.03;1;NA;0;0.1
18.46208;57.49722;31;0;3;0;0;1;NA;0;0.1
11.7692;55.21436;9;4.2;3;0;0.63;1;NA;0.3;0.4904
5.65379;58.62073;49;8.2;3;0;0.08;1;7.6;0;0.1
