lon;lat;z;prid;stid;wmoid;qcode;value
6.2877;62.16;690;2;-9999;-9999;-9999;8.45833333333333
8.1862;62.9133;23;2;-9999;-9999;-9999;11.3666666666667
12.0197;64.5103;32;2;-9999;-9999;-9999;10.85
13.9067;66.8303;930;2;-9999;-9999;-9999;7.22916666666667
14.4309;67.3084;5;2;-9999;-9999;-9999;12.1625
20.8693;69.4802;20;2;-9999;-9999;-9999;13.8166666666667
11.0322;59.0418;20;2;-9999;-9999;-9999;15.0416666666667
10.9035;59.9535;123;2;-9999;-9999;-9999;14.4958333333333
11.558;60.3883;147;2;-9999;-9999;-9999;13.5
5.2007;61.6788;715;2;-9999;-9999;-9999;9.65833333333333
5.2115;62.1467;75;2;-9999;-9999;-9999;12.15
3.897;61.3322;0;2;-9999;-9999;-9999;13.675
6.5513;64.994;0;2;-9999;-9999;-9999;12.0166666666667
10.79077;59.90834;58;3;-9999;-9999;-9999;15.7916666666667
10.45001;59.26288;34;3;-9999;-9999;-9999;15.7333333333333
10.95949;60.87645;162;3;-9999;-9999;-9999;16.3083333333333
5.78805;59.67901;59;3;-9999;-9999;-9999;15.35
10.45493;61.13674;280;3;-9999;-9999;-9999;15.7666666666667
10.0756;60.0829;147;3;-9999;-9999;-9999;16.6708333333333
9.64201;59.66623;172;3;-9999;-9999;-9999;15.6041666666667
11.19488;60.24861;187;3;-9999;-9999;-9999;16.4458333333333
10.98225;59.94939;217;3;-9999;-9999;-9999;16.7083333333333
10.7334;59.92595;47;3;-9999;-9999;-9999;17.4958333333333
10.86424;59.95012;168;3;-9999;-9999;-9999;18.3041666666667
25.51635;69.47176;148;3;-9999;-9999;-9999;17.3875
7.96901;58.10571;35;3;-9999;-9999;-9999;16.7666666666667
10.88025;60.62999;339;3;-9999;-9999;-9999;12.85
9.66869;59.66151;234;3;-9999;-9999;-9999;14.3958333333333
9.66728;62.59537;530;3;-9999;-9999;-9999;8.92916666666667
10.99805;59.95943;163;3;-9999;-9999;-9999;16.6833333333333
9.66657;59.64443;212;3;-9999;-9999;-9999;14.5
11.36501;59.13766;89;3;-9999;-9999;-9999;16.4375
11.1667;59.5833;140;3;-9999;-9999;-9999;15.4416666666667
10.31739;63.38352;181;3;-9999;-9999;-9999;9.81666666666667
11.16428;60.28247;207;3;-9999;-9999;-9999;16.35
10.63578;59.9301;94;3;-9999;-9999;-9999;19.5666666666667
7.79372;61.30782;9;3;-9999;-9999;-9999;16.6583333333333
10.79375;60.67605;255;3;-9999;-9999;-9999;12.7375
29.37608;70.10166;2;3;-9999;-9999;-9999;19.7541666666667
5.65212;62.33508;48;3;-9999;-9999;-9999;13.2291666666667
8.52689;60.62174;515;3;-9999;-9999;-9999;13.7916666666667
10.45499;61.11934;177;3;-9999;-9999;-9999;15.6041666666667
12.58258;66.0098;44;3;-9999;-9999;-9999;12.5
5.26794;59.38741;24;3;-9999;-9999;-9999;16.1541666666667
5.72863;58.96701;37;3;-9999;-9999;-9999;28.1166666666667
5.68869;58.98029;40;3;-9999;-9999;-9999;12.7541666666667
10.6563;59.97962;441;3;-9999;-9999;-9999;13.7375
5.79933;60.38727;52;3;-9999;-9999;-9999;16.0708333333333
9.61837;59.15009;51;3;-9999;-9999;-9999;25.9333333333333
10.28076;60.16819;125;3;-9999;-9999;-9999;18.1291666666667
10.18507;59.74758;10;3;-9999;-9999;-9999;18.5125
14.61482;67.29134;18;3;-9999;-9999;-9999;13.0875
10.20941;59.72294;127;3;-9999;-9999;-9999;15.8
11.15851;59.57228;113;3;-9999;-9999;-9999;15.7208333333333
10.49478;59.89969;38;3;-9999;-9999;-9999;18.875
10.41958;59.21516;24;3;-9999;-9999;-9999;16.1041666666667
10.19814;59.82213;183;3;-9999;-9999;-9999;17.8291666666667
5.08834;60.12809;5;3;-9999;-9999;-9999;15.7833333333333
7.29457;61.40991;24;3;-9999;-9999;-9999;16.6166666666667
9.56811;60.21265;667;3;-9999;-9999;-9999;13.1083333333333
6.60934;59.9035;647;3;-9999;-9999;-9999;14.7375
5.31694;60.3867;9;3;-9999;-9999;-9999;17.1958333333333
5.16933;60.74182;56;3;-9999;-9999;-9999;15.2208333333333
5.72522;58.83739;22;3;-9999;-9999;-9999;15.475
10.3149;59.81021;247;3;-9999;-9999;-9999;16.9916666666667
9.97745;59.18966;57;3;-9999;-9999;-9999;16.0333333333333
5.30118;60.35642;77;3;-9999;-9999;-9999;16.1291666666667
10.74485;59.60692;80;3;-9999;-9999;-9999;15.2916666666667
10.00203;59.76712;147;3;-9999;-9999;-9999;16.9791666666667
7.3642;61.38289;39;3;-9999;-9999;-9999;15.0375
10.57712;60.40627;372;3;-9999;-9999;-9999;14.9083333333333
10.65285;60.25271;362;3;-9999;-9999;-9999;14.4625
11.6112;64.85617;46;3;-9999;-9999;-9999;8.1625
10.0059;59.7582;10;3;-9999;-9999;-9999;16.55
18.90895;69.64579;43;3;-9999;-9999;-9999;15.2166666666667
10.75407;59.7311;84;3;-9999;-9999;-9999;15.7583333333333
13.04556;66.49566;26;3;-9999;-9999;-9999;13.6541666666667
10.85958;60.04849;200;3;-9999;-9999;-9999;18.3833333333333
9.26844;59.571;96;3;-9999;-9999;-9999;16.8583333333333
11.06466;59.27743;81;3;-9999;-9999;-9999;16.675
10.24473;59.14297;44;3;-9999;-9999;-9999;14.8291666666667
18.94269;69.67361;61;3;-9999;-9999;-9999;13.9708333333333
11.14222;60.04274;161;3;-9999;-9999;-9999;16.0125
10.52775;61.22252;969;3;-9999;-9999;-9999;10.0791666666667
10.71891;60.19562;241;3;-9999;-9999;-9999;23.0833333333333
7.92854;58.18494;30;3;-9999;-9999;-9999;16.8416666666667
10.46969;59.4096;42;3;-9999;-9999;-9999;16.1416666666667
7.36723;59.76906;821;3;-9999;-9999;-9999;12.9333333333333
10.76639;59.90928;9;3;-9999;-9999;-9999;18.2916666666667
10.6095;61.17489;757;3;-9999;-9999;-9999;11.5666666666667
10.74081;59.92343;57;3;-9999;-9999;-9999;16.6083333333333
8.08866;58.12553;19;3;-9999;-9999;-9999;17.0916666666667
13.46917;66.71684;38;3;-9999;-9999;-9999;12.8208333333333
11.7546;63.77089;43;3;-9999;-9999;-9999;10.5625
10.69497;59.43446;56;3;-9999;-9999;-9999;17.1958333333333
8.69023;59.88823;241;3;-9999;-9999;-9999;16.5125
20.2731;69.36987;11;3;-9999;-9999;-9999;15.2541666666667
16.54439;68.80419;10;3;-9999;-9999;-9999;14.8083333333333
6.081;62.15277;122;3;-9999;-9999;-9999;14.3291666666667
9.71715;61.4491;771;3;-9999;-9999;-9999;13.9125
8.66493;58.37477;42;3;-9999;-9999;-9999;14.975
10.44516;61.10657;127;3;-9999;-9999;-9999;14.0083333333333
10.43354;63.38947;119;3;-9999;-9999;-9999;10.0333333333333
11.06584;59.28811;67;3;-9999;-9999;-9999;10.7083333333333
9.85187;61.04282;882;3;-9999;-9999;-9999;10.4208333333333
5.50063;59.77987;8;3;-9999;-9999;-9999;27.8083333333333
10.99607;59.24622;24;3;-9999;-9999;-9999;15.7958333333333
14.37003;67.27467;12;3;-9999;-9999;-9999;13.3958333333333
9.54389;58.93693;81;3;-9999;-9999;-9999;15.075
10.32771;63.35446;180;3;-9999;-9999;-9999;9.86666666666667
11.08404;60.81291;181;3;-9999;-9999;-9999;17.2333333333333
10.62448;59.90724;26;3;-9999;-9999;-9999;16.7416666666667
16.50437;68.80868;45;3;-9999;-9999;-9999;13.3958333333333
5.12909;61.91893;21;3;-9999;-9999;-9999;14.2916666666667
8.99274;60.82192;897;3;-9999;-9999;-9999;12.4166666666667
5.74507;58.9828;10;3;-9999;-9999;-9999;17.0958333333333
10.86315;59.96174;258;3;-9999;-9999;-9999;15.9083333333333
11.51227;64.47168;34;3;-9999;-9999;-9999;11.4458333333333
8.22398;60.51011;1015;3;-9999;-9999;-9999;12.2166666666667
8.16801;60.62347;619;3;-9999;-9999;-9999;12.725
8.56329;58.32092;38;3;-9999;-9999;-9999;22.325
9.89903;59.80924;83;3;-9999;-9999;-9999;17.8166666666667
11.00125;62.4068;559;3;-9999;-9999;-9999;8.8375
10.80762;59.89902;129;3;-9999;-9999;-9999;17.3958333333333
8.72472;59.9909;265;3;-9999;-9999;-9999;16.7041666666667
7.62119;61.19101;28;3;-9999;-9999;-9999;14.0333333333333
9.68973;62.59521;542;3;-9999;-9999;-9999;8.91666666666667
13.01999;66.19891;9;3;-9999;-9999;-9999;12.6583333333333
11.33084;60.78671;206;3;-9999;-9999;-9999;14.7875
11.01883;60.13262;214;3;-9999;-9999;-9999;15.4375
5.75111;58.81596;135;3;-9999;-9999;-9999;14.9375
10.37811;59.82185;223;3;-9999;-9999;-9999;17.6125
10.26449;59.71268;39;3;-9999;-9999;-9999;16.4583333333333
8.1643;61.90862;436;3;-9999;-9999;-9999;13.3833333333333
5.65673;58.66059;47;3;-9999;-9999;-9999;16.5291666666667
8.69606;58.42751;46;3;-9999;-9999;-9999;15.7875
10.82238;59.86782;169;3;-9999;-9999;-9999;15.7916666666667
5.27814;59.44114;24;3;-9999;-9999;-9999;16.6875
6.55673;60.06534;161;3;-9999;-9999;-9999;15.5
11.51977;60.2326;141;3;-9999;-9999;-9999;14.9291666666667
15.37469;67.26553;26;3;-9999;-9999;-9999;13.6166666666667
10.45513;61.11926;177;3;-9999;-9999;-9999;15.65
11.02119;59.95183;150;3;-9999;-9999;-9999;19.0833333333333
5.75;58.9667;27;3;-9999;-9999;-9999;16.7458333333333
10.4201;59.74266;161;3;-9999;-9999;-9999;16.6291666666667
5.68905;58.93729;66;3;-9999;-9999;-9999;16.25
11.15998;60.14039;183;3;-9999;-9999;-9999;18.3416666666667
10.0787;59.7634;18;3;-9999;-9999;-9999;14.7791666666667
10.40689;59.24485;55;3;-9999;-9999;-9999;16.3333333333333
7.12509;62.73613;17;3;-9999;-9999;-9999;12.4833333333333
8.28227;60.61214;547;3;-9999;-9999;-9999;12.1291666666667
14.38471;67.27778;30;3;-9999;-9999;-9999;13.775
8.76347;58.46522;56;3;-9999;-9999;-9999;16.4083333333333
8.18487;60.62675;634;3;-9999;-9999;-9999;12.4291666666667
9.68434;59.0478;26;3;-9999;-9999;-9999;15.7333333333333
10.42695;61.04352;160;3;-9999;-9999;-9999;16.0666666666667
10.64494;59.92507;77;3;-9999;-9999;-9999;16.8833333333333
10.84675;59.87246;163;3;-9999;-9999;-9999;17.225
8.43098;60.92172;723;3;-9999;-9999;-9999;11.5041666666667
5.28334;59.32251;55;3;-9999;-9999;-9999;15.65
5.48709;59.7546;4;3;-9999;-9999;-9999;17.2083333333333
9.66813;59.09287;58;3;-9999;-9999;-9999;17.9958333333333
12.2085;61.29065;648;3;-9999;-9999;-9999;10.2666666666667
8.8948;60.21817;919;3;-9999;-9999;-9999;12.1541666666667
14.42078;67.284;24;3;-9999;-9999;-9999;13.3083333333333
6.30105;58.33774;18;3;-9999;-9999;-9999;16.925
9.56535;59.193;92;3;-9999;-9999;-9999;17.1416666666667
8.41469;58.27804;42;3;-9999;-9999;-9999;16.2708333333333
10.73492;59.92215;46;3;-9999;-9999;-9999;18.7
9.65248;63.67608;7;3;-9999;-9999;-9999;11.1583333333333
10.75;59.95;110;3;-9999;-9999;-9999;15.7083333333333
10.83783;59.90863;137;3;-9999;-9999;-9999;17.2208333333333
7.64955;61.24341;52;3;-9999;-9999;-9999;15.5833333333333
10.5051;59.29561;12;3;-9999;-9999;-9999;23.9916666666667
10.33884;59.74814;152;3;-9999;-9999;-9999;16.0625
10.75992;59.91297;18;3;-9999;-9999;-9999;23.8666666666667
10.30111;61.34405;345;3;-9999;-9999;-9999;16.0791666666667
10.48482;59.29036;29;3;-9999;-9999;-9999;16.7541666666667
10.20425;59.12095;24;3;-9999;-9999;-9999;13.8416666666667
10.72463;59.91024;18;3;-9999;-9999;-9999;18.3333333333333
11.01806;59.94168;202;3;-9999;-9999;-9999;15.4291666666667
10.46327;59.27927;38;3;-9999;-9999;-9999;15.1333333333333
5.68631;59.66436;30;3;-9999;-9999;-9999;18.6666666666667
6.76152;58.0881;35;3;-9999;-9999;-9999;16.6375
10.96092;60.88027;187;3;-9999;-9999;-9999;15.3791666666667
10.69249;61.13426;760;3;-9999;-9999;-9999;10.8333333333333
5.94566;59.67353;14;3;-9999;-9999;-9999;15.0958333333333
5.61146;58.78317;48;3;-9999;-9999;-9999;15.5166666666667
5.67454;58.95195;15;3;-9999;-9999;-9999;16.3541666666667
10.9687;59.91541;166;3;-9999;-9999;-9999;15.35
9.09341;61.12629;521;3;-9999;-9999;-9999;13.325
5.27635;60.47128;78;3;-9999;-9999;-9999;18.325
5.45572;60.23739;55;3;-9999;-9999;-9999;17.0916666666667
8.74292;59.99105;244;3;-9999;-9999;-9999;16.6416666666667
9.88876;59.33194;58;3;-9999;-9999;-9999;15.0458333333333
10.78377;59.4668;61;3;-9999;-9999;-9999;16.5583333333333
10.50224;59.70181;103;3;-9999;-9999;-9999;16.325
5.73514;58.82924;45;3;-9999;-9999;-9999;16.1458333333333
8.01383;59.44451;77;3;-9999;-9999;-9999;18.025
11.01469;60.13897;204;3;-9999;-9999;-9999;14.7083333333333
10.13611;61.47535;784;3;-9999;-9999;-9999;18.1458333333333
10.00759;58.98965;38;3;-9999;-9999;-9999;15.4541666666667
11.07429;60.80273;161;3;-9999;-9999;-9999;17.9
10.49469;59.84739;27;3;-9999;-9999;-9999;11.6291666666667
10.93185;59.94253;183;3;-9999;-9999;-9999;16.4208333333333
10.18374;59.30519;77;3;-9999;-9999;-9999;15.3833333333333
10.51363;59.68048;102;3;-9999;-9999;-9999;14.5708333333333
5.71887;58.94458;54;3;-9999;-9999;-9999;15.8041666666667
10.75432;59.9359;77;3;-9999;-9999;-9999;18.1041666666667
6.9372;62.3086;41;3;-9999;-9999;-9999;12.0875
11.123;60.7808;166;3;-9999;-9999;-9999;15.4625
10.7574;59.93797;79;3;-9999;-9999;-9999;17.6416666666667
10.84053;59.89355;162;3;-9999;-9999;-9999;20.0208333333333
14.60839;67.29157;26;3;-9999;-9999;-9999;14.4958333333333
10.47606;59.78341;112;3;-9999;-9999;-9999;15.2041666666667
10.83777;59.8749;121;3;-9999;-9999;-9999;17.7458333333333
6.15681;62.19559;88;3;-9999;-9999;-9999;14.2833333333333
5.31758;60.47042;101;3;-9999;-9999;-9999;16.0125
10.76705;59.94448;90;3;-9999;-9999;-9999;18.6333333333333
10.93815;59.92714;195;3;-9999;-9999;-9999;15.6458333333333
10.72063;59.93145;67;3;-9999;-9999;-9999;16.85
10.2133;59.14775;68;3;-9999;-9999;-9999;16.0083333333333
30.04766;69.72519;15;3;-9999;-9999;-9999;18.5625
9.85393;58.97747;32;3;-9999;-9999;-9999;17.6291666666667
11.08847;60.76708;142;3;-9999;-9999;-9999;16.0041666666667
10.68843;59.48448;10;3;-9999;-9999;-9999;15.6666666666667
5.73107;58.99384;3;3;-9999;-9999;-9999;16.1291666666667
10.22791;59.72755;12;3;-9999;-9999;-9999;18.8166666666667
8.70817;58.43899;26;3;-9999;-9999;-9999;17.2166666666667
11.10795;59.65833;172;3;-9999;-9999;-9999;14.9541666666667
11.0615;59.61602;111;3;-9999;-9999;-9999;17.2708333333333
5.86017;59.16161;8;3;-9999;-9999;-9999;15.925
5.5851;58.93867;15;3;-9999;-9999;-9999;21.4708333333333
8.42693;59.30366;613;3;-9999;-9999;-9999;14.1375
11.02865;59.93101;204;3;-9999;-9999;-9999;14.7
11.2307;64.85958;12;3;-9999;-9999;-9999;11.6791666666667
10.71882;59.92634;67;3;-9999;-9999;-9999;16.8125
5.36579;60.33794;95;3;-9999;-9999;-9999;17.8166666666667
6.94429;62.30907;21;3;-9999;-9999;-9999;13.0833333333333
6.28382;62.46239;48;3;-9999;-9999;-9999;16.5958333333333
5.86973;58.77387;174;3;-9999;-9999;-9999;16.4291666666667
8.7698;59.06387;385;3;-9999;-9999;-9999;16.6333333333333
15.41272;67.09559;15;3;-9999;-9999;-9999;13.1416666666667
10.03911;59.7308;263;3;-9999;-9999;-9999;19.4416666666667
10.43689;59.81906;103;3;-9999;-9999;-9999;17.6416666666667
18.92067;69.664;51;3;-9999;-9999;-9999;15
10.46836;59.23385;16;3;-9999;-9999;-9999;15.6583333333333
10.45694;60.34217;262;3;-9999;-9999;-9999;12.5416666666667
7.73803;63.11948;26;3;-9999;-9999;-9999;15.2458333333333
11.39863;63.76885;67;3;-9999;-9999;-9999;10.9583333333333
10.19777;59.16385;73;3;-9999;-9999;-9999;14.5541666666667
10.49514;59.86406;33;3;-9999;-9999;-9999;15.9625
5.26145;60.34421;47;3;-9999;-9999;-9999;16.0125
10.91324;59.99705;211;3;-9999;-9999;-9999;15.2916666666667
21.15753;69.74162;11;3;-9999;-9999;-9999;17.1083333333333
8.46006;61.8678;404;3;-9999;-9999;-9999;12.6291666666667
10.81012;59.88706;140;3;-9999;-9999;-9999;15.7916666666667
10.85349;60.11953;190;3;-9999;-9999;-9999;14.1666666666667
10.40282;63.4261;18;3;-9999;-9999;-9999;11.2833333333333
10.7856;63.35481;197;3;-9999;-9999;-9999;9.1125
8.8686;59.74359;830;3;-9999;-9999;-9999;13.0791666666667
10.76026;59.92777;44;3;-9999;-9999;-9999;19.6708333333333
6.35263;62.43892;20;3;-9999;-9999;-9999;13.6125
10.79817;59.91838;93;3;-9999;-9999;-9999;17.2708333333333
5.96637;59.33738;12;3;-9999;-9999;-9999;16.9083333333333
10.75387;59.90163;5;3;-9999;-9999;-9999;18.1541666666667
10.68944;60.92743;142;3;-9999;-9999;-9999;15.8041666666667
8.94557;61.02221;984;3;-9999;-9999;-9999;11.7708333333333
16.55695;68.74177;37;3;-9999;-9999;-9999;13.5291666666667
5.28682;60.34013;57;3;-9999;-9999;-9999;17.3708333333333
10.49074;59.87554;39;3;-9999;-9999;-9999;16.75
9.18701;63.57127;19;3;-9999;-9999;-9999;11.7958333333333
16.52511;68.80041;114;3;-9999;-9999;-9999;12.425
10.03323;60.83671;186;3;-9999;-9999;-9999;15.2791666666667
10.4299;59.77776;173;3;-9999;-9999;-9999;15.9291666666667
10.30166;59.73261;12;3;-9999;-9999;-9999;16.775
5.74952;58.96248;39;3;-9999;-9999;-9999;16.1541666666667
6.01492;60.37869;459;3;-9999;-9999;-9999;18.0208333333333
9.43181;59.1212;69;3;-9999;-9999;-9999;15.3625
8.24649;61.2013;849;3;-9999;-9999;-9999;13.0166666666667
10.4799;59.41669;27;3;-9999;-9999;-9999;15.0083333333333
9.88192;59.7662;52;3;-9999;-9999;-9999;16.5666666666667
10.6068;61.26212;934;3;-9999;-9999;-9999;11.1291666666667
10.77257;59.94492;109;3;-9999;-9999;-9999;17.8083333333333
11.36577;62.71197;715;3;-9999;-9999;-9999;22.3333333333333
10.51959;59.91096;83;3;-9999;-9999;-9999;16.8166666666667
10.78222;59.96048;173;3;-9999;-9999;-9999;17.2958333333333
10.02915;59.05437;44;3;-9999;-9999;-9999;16.2416666666667
14.15925;66.31671;41;3;-9999;-9999;-9999;13.3583333333333
10.56418;60.39259;235;3;-9999;-9999;-9999;14.9208333333333
5.32768;59.34802;29;3;-9999;-9999;-9999;16.5625
10.71867;59.91707;45;3;-9999;-9999;-9999;18.3791666666667
10.3861;59.82015;210;3;-9999;-9999;-9999;15.5291666666667
5.36315;60.34874;110;3;-9999;-9999;-9999;17.2166666666667
10.66292;59.95699;209;3;-9999;-9999;-9999;16.6125
5.18549;60.49432;29;3;-9999;-9999;-9999;17.0875
5.69144;58.93137;8;3;-9999;-9999;-9999;17.8833333333333
10.95541;63.48665;138;3;-9999;-9999;-9999;9.94166666666667
16.51072;68.81342;25;3;-9999;-9999;-9999;13.8916666666667
30.04825;69.72781;16;3;-9999;-9999;-9999;18.1291666666667
10.24934;59.15453;41;3;-9999;-9999;-9999;16.0583333333333
8.52959;60.29921;741;3;-9999;-9999;-9999;13.8833333333333
5.68167;58.77856;39;3;-9999;-9999;-9999;15.1666666666667
14.96326;67.22612;16;3;-9999;-9999;-9999;13.3
10.67157;59.4465;38;3;-9999;-9999;-9999;17.0083333333333
10.59603;63.43789;63;3;-9999;-9999;-9999;10.6833333333333
9.54681;59.19885;45;3;-9999;-9999;-9999;16.2208333333333
6.91496;58.92244;603;3;-9999;-9999;-9999;13.4291666666667
6.77994;62.34436;369;3;-9999;-9999;-9999;10.225
17.61003;68.36106;53;3;-9999;-9999;-9999;14.5583333333333
9.75884;63.19127;55;3;-9999;-9999;-9999;10.8541666666667
10.73178;59.94198;105;3;-9999;-9999;-9999;16.2333333333333
12.35334;66.36848;22;3;-9999;-9999;-9999;12.7
11.03864;59.92968;272;3;-9999;-9999;-9999;16.8166666666667
6.38435;62.43128;11;3;-9999;-9999;-9999;14.0416666666667
5.27416;59.35213;22;3;-9999;-9999;-9999;15.6125
10.13486;59.75979;49;3;-9999;-9999;-9999;16.7708333333333
10.48324;59.88096;74;3;-9999;-9999;-9999;16.3875
5.23924;59.28303;25;3;-9999;-9999;-9999;16.425
11.58531;60.8618;213;3;-9999;-9999;-9999;16.8541666666667
9.02468;60.53406;755;3;-9999;-9999;-9999;13.8875
7.9733;58.26922;52;3;-9999;-9999;-9999;16.6458333333333
10.91942;63.47236;7;3;-9999;-9999;-9999;12.1
10.84343;59.9434;162;3;-9999;-9999;-9999;17.8083333333333
9.87059;63.73253;50;3;-9999;-9999;-9999;11.4375
10.59441;59.93776;139;3;-9999;-9999;-9999;16.9875
9.67333;59.67753;267;3;-9999;-9999;-9999;17.8958333333333
10.24903;59.13256;8;3;-9999;-9999;-9999;16.65
10.92863;59.94306;182;3;-9999;-9999;-9999;15.8041666666667
11.1648;59.58485;135;3;-9999;-9999;-9999;16.625
11.57227;60.85939;188;3;-9999;-9999;-9999;15.4958333333333
10.64391;59.96652;213;3;-9999;-9999;-9999;18.4916666666667
5.5748;58.71812;17;3;-9999;-9999;-9999;14.8791666666667
10.86308;59.92211;181;3;-9999;-9999;-9999;14.7875
8.03577;58.18314;12;3;-9999;-9999;-9999;16.2
6.12096;62.58491;9;3;-9999;-9999;-9999;15.6666666666667
9.05472;60.3397;987;3;-9999;-9999;-9999;12.075
10.26989;59.56028;17;3;-9999;-9999;-9999;16.2666666666667
10.38617;63.36627;141;3;-9999;-9999;-9999;10.4208333333333
14.06007;66.28759;53;3;-9999;-9999;-9999;12.725
10.81291;59.88893;133;3;-9999;-9999;-9999;16.5833333333333
7.19021;62.74741;129;3;-9999;-9999;-9999;11.1583333333333
6.15817;62.19515;98;3;-9999;-9999;-9999;12.6833333333333
7.79312;63.1202;39;3;-9999;-9999;-9999;13.8208333333333
14.01378;65.59213;259;3;-9999;-9999;-9999;11.5583333333333
11.0492;59.956;115;3;-9999;-9999;-9999;18.9416666666667
5.26537;60.31784;22;3;-9999;-9999;-9999;16.6791666666667
5.32051;59.91807;17;3;-9999;-9999;-9999;15.3416666666667
7.0792;60.46416;33;3;-9999;-9999;-9999;18.0833333333333
5.31958;60.41327;5;3;-9999;-9999;-9999;16.625
10.28251;59.82723;340;3;-9999;-9999;-9999;13.8333333333333
10.68138;59.41125;55;3;-9999;-9999;-9999;15.125
8.00189;58.14581;9;3;-9999;-9999;-9999;15.2625
10.08239;61.34139;794;3;-9999;-9999;-9999;14.2875
5.84699;58.92759;19;3;-9999;-9999;-9999;16.775
11.07805;60.80161;154;3;-9999;-9999;-9999;14.8333333333333
10.77874;59.92468;65;3;-9999;-9999;-9999;17.4791666666667
9.61065;59.21954;64;3;-9999;-9999;-9999;16.5
10.77019;59.96789;172;3;-9999;-9999;-9999;16.3375
10.63127;59.89068;13;3;-9999;-9999;-9999;17.5
14.23086;66.31864;54;3;-9999;-9999;-9999;12.7708333333333
10.95597;60.88212;168;3;-9999;-9999;-9999;14.975
8.04587;60.64992;759;3;-9999;-9999;-9999;11.7083333333333
10.42606;59.77673;162;3;-9999;-9999;-9999;14.4541666666667
10.93874;59.77583;177;3;-9999;-9999;-9999;13.6625
10.79265;59.92146;81;3;-9999;-9999;-9999;17.9666666666667
10.79449;59.88983;199;3;-9999;-9999;-9999;14.6916666666667
5.3749;60.3235;73;3;-9999;-9999;-9999;14.5083333333333
10.45359;59.30049;28;3;-9999;-9999;-9999;16.2
10.45592;63.29957;150;3;-9999;-9999;-9999;9.24166666666667
9.12045;60.56952;161;3;-9999;-9999;-9999;15.0583333333333
10.28017;59.7938;208;3;-9999;-9999;-9999;16.3708333333333
10.80429;59.1806;2;3;-9999;-9999;-9999;15.8125
19.07262;69.67963;56;3;-9999;-9999;-9999;14.6875
10.90992;59.99927;249;3;-9999;-9999;-9999;17.2166666666667
5.39073;59.63831;43;3;-9999;-9999;-9999;15.9166666666667
9.27901;60.87951;751;3;-9999;-9999;-9999;10.1208333333333
10.15414;59.72767;266;3;-9999;-9999;-9999;14.925
11.09927;59.70621;187;3;-9999;-9999;-9999;19.4416666666667
10.26505;59.69727;122;3;-9999;-9999;-9999;15.9583333333333
10.11959;60.79967;149;3;-9999;-9999;-9999;15.1583333333333
8.52674;63.34855;11;3;-9999;-9999;-9999;12.075
10.79725;59.93221;116;3;-9999;-9999;-9999;18.7875
10.00185;58.98917;34;3;-9999;-9999;-9999;16.0791666666667
10.75143;59.92311;18;3;-9999;-9999;-9999;17.9291666666667
15.23952;67.30894;3;3;-9999;-9999;-9999;14.1333333333333
10.8384;59.87343;121;3;-9999;-9999;-9999;17.4458333333333
10.83889;59.82041;198;3;-9999;-9999;-9999;14.8833333333333
6.27062;58.34163;29;3;-9999;-9999;-9999;16.5166666666667
5.72956;58.85231;16;3;-9999;-9999;-9999;15.7625
5.76165;58.81482;62;3;-9999;-9999;-9999;21.4291666666667
10.7773;59.94133;107;3;-9999;-9999;-9999;17.325
13.17905;65.90704;48;3;-9999;-9999;-9999;12.0166666666667
10.44371;63.39967;148;3;-9999;-9999;-9999;9.5875
10.8358;59.7195;134;3;-9999;-9999;-9999;13.8625
9.90549;59.78777;33;3;-9999;-9999;-9999;16.1166666666667
10.7136;59.91529;30;3;-9999;-9999;-9999;16.9583333333333
10.39521;63.40935;22;3;-9999;-9999;-9999;11.1416666666667
10.26542;59.69683;123;3;-9999;-9999;-9999;15.2375
5.34918;60.31264;48;3;-9999;-9999;-9999;16.9125
9.68635;59.07974;33;3;-9999;-9999;-9999;16.6041666666667
8.70233;62.96556;45;3;-9999;-9999;-9999;12.475
9.56174;60.82587;246;3;-9999;-9999;-9999;15.975
9.22864;58.71768;57;3;-9999;-9999;-9999;15.925
23.27756;69.96374;43;3;-9999;-9999;-9999;15.5833333333333
10.48097;59.77232;19;3;-9999;-9999;-9999;15.7
9.94034;61.08965;828;3;-9999;-9999;-9999;16.4
10.60729;59.73612;72;3;-9999;-9999;-9999;25.5
7.93393;58.23345;11;3;-9999;-9999;-9999;15.7125
11.02074;59.95893;116;3;-9999;-9999;-9999;16.1791666666667
13.56228;66.7406;39;3;-9999;-9999;-9999;13.2125
13.54945;68.1338;12;3;-9999;-9999;-9999;12.275
8.86398;60.06706;815;3;-9999;-9999;-9999;12.6708333333333
11.18344;60.15909;199;3;-9999;-9999;-9999;15.875
11.16458;60.1434;194;3;-9999;-9999;-9999;16.5875
